bldg_id,log,lat,area,meshblock,hhold_id
16534,8414063.04,524974.33,108.12,Leone,3309
16535,8414079.59,524472.69,221.70,Leone,3545
16540,8414086.80,524912.44,129.00,Leone,3409
16543,8414093.59,524978.57,130.15,Leone,3391
16545,8414099.59,524754.43,185.77,Leone,3692
16546,8414099.59,524754.43,129.67,Leone,3395
16548,8414100.33,524495.98,174.28,Leone,3405
16550,8414102.67,525020.58,197.81,Leone,3431
16552,8414115.71,524480.91,184.42,Leone,3722
16557,8414124.34,524753.23,164.42,Leone,3639
16560,8414123.66,524877.46,190.03,Leone,3636
16561,8414125.01,524502.34,200.49,Leone,3376
16562,8414125.01,524502.34,151.84,Leone,3394
16563,8414135.65,524298.55,206.49,Leone,3610
16564,8414135.65,524298.55,139.08,Leone,3689
16565,8414137.53,524273.92,196.16,Leone,3439
16566,8414137.53,524273.92,170.80,Leone,3484
16567,8414140.64,524444.52,185.53,Leone,3714
16568,8414140.64,524444.52,157.53,Leone,3264
16570,8414143.61,524483.49,195.46,Leone,3507
16575,8414151.03,524248.03,177.28,Leone,3292
16576,8414151.03,524248.03,132.62,Leone,3361
16577,8414159.51,524630.04,211.94,Leone,3468
16578,8414159.51,524630.04,173.03,Leone,3440
16582,8414177.08,524423.42,218.23,Leone,3710
16584,8414179.59,524396.46,196.38,Leone,3437
16588,8414207.21,524701.42,214.37,Leone,3398
16590,8414206.23,524314.62,226.63,Leone,3561
16595,8414225.17,524207.24,180.95,Leone,3268
16596,8414225.17,524207.24,128.01,Leone,3427
16599,8414239.55,524217.71,77.84,Leone,3472
16609,8414274.05,524677.38,210.15,Leone,3527
16610,8414274.05,524677.38,130.65,Leone,3377
16613,8414508.79,523776.77,215.76,Leone,3315
16614,8414508.79,523776.77,163.34,Leone,3645
16617,8414600.77,523740.07,81.53,Leone,3640
16619,8414642.30,523870.84,213.33,Leone,3432
16620,8414642.30,523870.84,108.06,Leone,3333
16623,8414948.01,522962.76,154.96,Leone,3330
14294,8413393.25,523789.48,39.42,Leone,-1
14300,8413399.02,523859.88,294.83,Leone,-1
14301,8413413.36,523324.60,33.05,Leone,-1
14302,8413409.52,523693.59,238.57,Leone,-1
14308,8413435.58,523233.93,36.89,Leone,-1
14310,8413439.33,523254.21,46.84,Leone,-1
14312,8413446.61,523273.43,53.30,Leone,-1
14317,8413463.76,524144.56,48.24,Leone,-1
14319,8413464.89,523468.00,299.81,Leone,-1
14322,8413478.86,523928.75,247.68,Leone,-1
14340,8413554.37,523671.33,50.92,Leone,-1
14342,8413551.21,523729.25,258.49,Leone,-1
14343,8413557.25,523433.62,51.33,Leone,-1
14344,8413554.54,523898.29,273.37,Leone,-1
14348,8413570.00,523337.31,41.69,Leone,-1
14355,8413588.68,523227.56,70.60,Leone,-1
14358,8413592.64,523293.71,54.54,Leone,-1
14373,8413619.75,523177.10,59.41,Leone,-1
14374,8413623.65,524687.75,36.83,Leone,-1
14375,8413622.01,523983.35,37.80,Leone,-1
14380,8413624.51,523731.91,271.38,Leone,-1
14384,8413634.52,523618.02,54.75,Leone,-1
14387,8413640.60,523198.97,56.55,Leone,-1
14388,8413642.19,523163.60,41.02,Leone,-1
14389,8413635.40,523534.17,259.75,Leone,-1
14390,8413644.13,524001.60,43.15,Leone,-1
14393,8413649.33,523560.84,64.91,Leone,-1
14402,8413674.76,524720.44,35.57,Leone,-1
14404,8413676.63,524326.89,276.61,Leone,-1
14411,8413680.44,524701.26,50.86,Leone,-1
14422,8413708.49,524060.43,67.81,Leone,-1
14428,8413720.26,523150.32,70.47,Leone,-1
14444,8413748.30,523528.97,56.47,Leone,-1
14452,8413760.61,524295.78,245.46,Leone,-1
14458,8413785.75,524002.27,67.83,Leone,-1
14460,8413790.87,523633.38,32.58,Leone,-1
14469,8413810.80,523310.23,49.03,Leone,-1
14473,8413815.58,524032.80,49.24,Leone,-1
14474,8413810.44,523468.69,239.10,Leone,-1
14475,8413818.03,523135.92,45.23,Leone,-1
14478,8413825.67,523489.56,62.06,Leone,-1
14486,8413832.58,523199.68,54.32,Leone,-1
14491,8413842.24,523112.33,41.13,Leone,-1
14495,8413832.52,524242.78,46.55,Leone,-1
14496,8413836.09,524690.35,45.77,Leone,-1
14498,8413849.84,524807.44,67.04,Leone,-1
14499,8413855.36,523155.64,30.86,Leone,-1
14500,8413856.58,524650.13,56.41,Leone,-1
14501,8413862.35,523098.35,49.54,Leone,-1
14507,8413865.77,523035.23,67.17,Leone,-1
14523,8413883.55,524840.65,37.09,Leone,-1
14530,8413892.66,523960.25,52.34,Leone,-1
14539,8413905.68,524820.19,60.04,Leone,-1
14560,8413939.44,524803.21,42.04,Leone,-1
14564,8413946.47,524790.14,47.44,Leone,-1
14566,8413944.63,523364.95,296.12,Leone,-1
14567,8413952.76,524317.36,31.15,Leone,-1
14573,8413955.07,523828.75,244.49,Leone,-1
14574,8413962.51,523700.03,62.61,Leone,-1
14578,8413964.49,524173.89,70.09,Leone,-1
14590,8413977.38,524485.35,68.33,Leone,-1
14593,8413982.06,524800.38,59.83,Leone,-1
14597,8413986.94,523050.86,247.99,Leone,-1
14599,8413990.99,524775.14,38.40,Leone,-1
14606,8414002.32,524245.74,293.61,Leone,-1
14610,8414003.28,525064.27,56.70,Leone,-1
14613,8414008.27,523111.05,236.71,Leone,-1
14621,8414019.66,524004.41,63.23,Leone,-1
14627,8414022.69,523255.01,60.76,Leone,-1
14631,8414018.77,523223.70,251.24,Leone,-1
14632,8414027.85,523305.05,53.53,Leone,-1
14633,8414023.44,523334.84,254.22,Leone,-1
14635,8414030.79,524939.74,67.77,Leone,-1
14637,8414016.40,525030.22,236.05,Leone,-1
14639,8414038.28,524832.96,60.83,Leone,-1
14682,8414083.36,523217.27,239.49,Leone,-1
14704,8414107.87,524528.58,282.33,Leone,-1
14714,8414105.39,524281.21,69.73,Leone,-1
14721,8414115.05,523015.38,267.44,Leone,-1
14758,8414136.70,522927.14,278.63,Leone,-1
14759,8414137.21,523179.00,274.39,Leone,-1
14767,8414151.67,524069.80,70.48,Leone,-1
14777,8414159.37,524925.14,46.84,Leone,-1
14815,8414202.49,524910.23,53.59,Leone,-1
14834,8414222.11,524884.85,35.02,Leone,-1
14844,8414229.19,523586.67,290.89,Leone,-1
14856,8414236.47,524308.20,40.38,Leone,-1
14857,8414244.39,523587.23,48.46,Leone,-1
14871,8414256.03,523500.33,244.44,Leone,-1
14873,8414248.28,524515.01,44.76,Leone,-1
14882,8414266.62,523418.24,270.25,Leone,-1
14889,8414279.44,523494.68,242.45,Leone,-1
14890,8414287.02,523202.09,40.26,Leone,-1
14895,8414291.66,524689.84,66.63,Leone,-1
14899,8414297.52,524670.57,45.36,Leone,-1
14906,8414306.72,523215.40,67.31,Leone,-1
14908,8414313.64,524391.80,32.51,Leone,-1
14914,8414331.50,524350.51,284.43,Leone,-1
14916,8414339.36,523285.95,67.61,Leone,-1
14917,8414342.88,523827.97,55.20,Leone,-1
14920,8414339.47,523571.89,241.61,Leone,-1
14921,8414339.77,523231.21,248.68,Leone,-1
14924,8414353.45,523890.49,69.52,Leone,-1
14925,8414353.01,523157.55,62.09,Leone,-1
14927,8414351.98,523049.44,280.18,Leone,-1
14932,8414363.21,524008.69,58.58,Leone,-1
14940,8414389.25,523239.32,46.73,Leone,-1
14944,8414392.27,523443.82,249.09,Leone,-1
14949,8414397.14,523612.33,269.87,Leone,-1
14950,8414399.43,523889.16,276.30,Leone,-1
14959,8414419.82,523766.91,49.32,Leone,-1
14963,8414424.23,523021.05,285.46,Leone,-1
14965,8414425.91,523055.03,260.06,Leone,-1
14967,8414422.37,523075.58,262.42,Leone,-1
14973,8414434.39,523073.94,43.61,Leone,-1
14974,8414430.57,523656.84,250.79,Leone,-1
14988,8414451.40,523836.20,298.51,Leone,-1
14990,8414458.53,523370.70,33.55,Leone,-1
14991,8414459.51,523458.72,47.55,Leone,-1
14997,8414468.95,523472.45,71.13,Leone,-1
14999,8414465.07,524166.24,237.68,Leone,-1
15003,8414478.41,523863.14,48.76,Leone,-1
15015,8414504.91,523158.86,37.18,Leone,-1
15016,8414505.29,523502.85,57.08,Leone,-1
15017,8414505.05,523869.96,70.40,Leone,-1
15019,8414508.49,524002.22,268.34,Leone,-1
15021,8414505.69,523521.60,247.66,Leone,-1
15025,8414515.77,523721.92,53.75,Leone,-1
15026,8414511.80,523738.67,298.02,Leone,-1
15032,8414519.76,523359.53,243.71,Leone,-1
15039,8414547.55,523273.07,41.60,Leone,-1
15047,8414556.49,523442.86,242.05,Leone,-1
15050,8414562.69,523555.60,260.84,Leone,-1
15057,8414587.06,523737.64,32.02,Leone,-1
15058,8414584.84,523751.95,58.56,Leone,-1
15061,8414594.52,523729.92,63.64,Leone,-1
15065,8414599.15,523432.66,50.37,Leone,-1
15079,8414638.12,523358.54,294.78,Leone,-1
15082,8414652.62,523280.44,34.76,Leone,-1
15088,8414654.82,523309.41,296.21,Leone,-1
15095,8414677.46,523114.49,256.53,Leone,-1
15096,8414682.75,523182.99,240.53,Leone,-1
15099,8414691.66,523446.78,281.93,Leone,-1
15102,8414710.91,523657.20,56.48,Leone,-1
15103,8414708.25,523354.23,277.51,Leone,-1
15109,8414726.19,523435.82,243.63,Leone,-1
15111,8414734.59,523955.64,70.00,Leone,-1
15112,8414738.96,523776.73,41.76,Leone,-1
15113,8414734.85,523159.00,265.90,Leone,-1
15116,8414742.50,523914.66,274.61,Leone,-1
15118,8414751.04,523814.93,268.90,Leone,-1
15125,8414768.56,523521.20,44.50,Leone,-1
15147,8414852.28,523444.13,243.09,Leone,-1
15149,8414851.35,523488.21,273.54,Leone,-1
15151,8414859.59,523070.96,66.75,Leone,-1
15152,8414855.71,523093.00,271.94,Leone,-1
15170,8414901.18,523070.22,282.01,Leone,-1
15176,8414912.68,522952.89,62.98,Leone,-1
15182,8414917.13,522980.57,239.44,Leone,-1
15185,8414924.26,523175.04,250.13,Leone,-1
15186,8414923.40,523031.81,290.36,Leone,-1
15188,8414934.21,523562.37,46.37,Leone,-1
15189,8414931.32,523193.09,255.14,Leone,-1
15190,8414936.67,523081.26,61.11,Leone,-1
15192,8414947.79,523411.00,54.22,Leone,-1
15193,8414943.54,523526.04,250.17,Leone,-1
15198,8414948.01,522962.76,280.91,Leone,-1
15199,8414944.89,523046.09,299.07,Leone,-1
15203,8414958.46,523404.59,269.15,Leone,-1
15213,8414986.45,523294.45,258.88,Leone,-1
15220,8415030.29,523304.48,246.40,Leone,-1
15223,8415051.76,523436.21,43.56,Leone,-1
15229,8415071.53,522967.56,277.35,Leone,-1
15231,8415075.99,523005.47,237.28,Leone,-1
15250,8415114.38,522945.14,245.54,Leone,-1
15253,8415118.11,523313.60,272.18,Leone,-1
15255,8415129.76,522778.54,52.23,Leone,-1
15256,8415132.21,523522.03,43.34,Leone,-1
15258,8415135.48,523256.54,256.79,Leone,-1
15259,8415138.06,522920.14,286.41,Leone,-1
15266,8415151.14,522946.21,241.31,Leone,-1
15272,8415169.99,522915.29,39.48,Leone,-1
15273,8415170.96,523051.38,60.67,Leone,-1
15274,8415175.47,522878.09,54.17,Leone,-1
15275,8415170.01,522860.21,247.36,Leone,-1
15276,8415172.33,522991.47,297.73,Leone,-1
15277,8415171.14,523079.62,269.53,Leone,-1
15282,8415185.52,523273.32,250.65,Leone,-1
15283,8415195.24,523485.97,54.00,Leone,-1
15284,8415189.57,523500.51,275.72,Leone,-1
15286,8415202.56,522992.08,40.98,Leone,-1
15290,8415207.62,523330.55,296.11,Leone,-1
15292,8415215.61,523305.10,67.00,Leone,-1
15294,8415218.98,523511.13,53.78,Leone,-1
15297,8415237.53,523121.86,33.60,Leone,-1
15298,8415234.57,523513.84,253.27,Leone,-1
15302,8415246.35,523102.72,60.05,Leone,-1
15309,8415271.02,523049.05,50.42,Leone,-1
15310,8415273.14,523092.22,43.96,Leone,-1
15317,8415293.22,523537.36,253.39,Leone,-1
15322,8415326.33,523332.46,32.10,Leone,-1
15325,8415329.90,523144.74,264.12,Leone,-1
15327,8415343.35,523170.59,292.39,Leone,-1
15331,8415364.43,523461.51,264.07,Leone,-1
15332,8415369.68,523512.03,294.52,Leone,-1
15340,8415398.23,523167.68,59.98,Leone,-1
15346,8415442.88,523516.50,39.02,Leone,-1
15353,8415468.49,523331.55,266.85,Leone,-1
15354,8415477.50,523287.06,51.21,Leone,-1
15360,8415535.01,523450.58,239.04,Leone,-1
15367,8415612.42,523614.77,42.03,Leone,-1
15370,8415786.96,523535.02,45.50,Leone,-1
15375,8415951.76,523345.00,49.68,Leone,-1
15376,8415994.64,523522.97,239.45,Leone,-1
15380,8416078.27,523339.77,44.67,Leone,-1
15381,8416086.63,523346.87,57.18,Leone,-1
15384,8416206.80,523435.67,274.92,Leone,-1
15388,8413507.19,523981.43,34.39,Leone,-1
15393,8414401.78,523993.95,58.58,Leone,-1
15399,8413386.58,523244.85,46.84,Leone,-1
15402,8413676.96,523647.58,52.11,Leone,-1
15403,8413761.06,523544.29,56.47,Leone,-1
15406,8413786.12,523346.81,49.03,Leone,-1
15407,8413790.38,523285.56,49.03,Leone,-1
15408,8413783.57,523277.90,49.03,Leone,-1
15409,8413661.55,523135.01,44.55,Leone,-1
15412,8413808.67,523141.87,45.23,Leone,-1
15413,8413799.32,523147.83,45.23,Leone,-1
15414,8413829.09,523138.47,45.23,Leone,-1
15415,8413837.60,523143.57,45.23,Leone,-1
15416,8413970.21,523295.54,239.49,Leone,-1
15417,8413943.84,523240.24,239.49,Leone,-1
15432,8414894.06,522986.77,276.83,Leone,-1
16461,8413687.80,524642.98,296.97,Leone,-1
16465,8413698.18,524807.84,254.41,Leone,-1
16471,8413740.78,524610.80,265.95,Leone,-1
16473,8413747.64,524705.13,295.80,Leone,-1
16475,8413829.61,524726.97,236.78,Leone,-1
16487,8413887.49,524213.88,296.57,Leone,-1
16489,8413889.23,524349.90,259.04,Leone,-1
16491,8413905.17,524749.91,286.54,Leone,-1
16495,8413924.71,524848.24,291.51,Leone,-1
16501,8413939.81,524918.88,265.34,Leone,-1
16503,8413941.31,524795.85,291.86,Leone,-1
16504,8413941.31,524795.85,291.86,Leone,-1
16511,8413973.27,524707.95,298.54,Leone,-1
16512,8413973.27,524707.95,260.23,Leone,-1
16521,8414030.38,525046.13,249.53,Leone,-1
16525,8414047.61,524891.04,262.68,Leone,-1
16537,8414084.89,524860.08,253.94,Leone,-1
16539,8414086.80,524912.44,265.52,Leone,-1
16541,8414087.82,524183.71,250.38,Leone,-1
16547,8414100.33,524495.98,276.76,Leone,-1
16549,8414102.67,525020.58,247.84,Leone,-1
16551,8414115.71,524480.91,247.83,Leone,-1
16559,8414123.66,524877.46,259.63,Leone,-1
16569,8414143.61,524483.49,250.42,Leone,-1
16571,8414150.61,524940.40,258.60,Leone,-1
16573,8414145.38,524409.29,275.10,Leone,-1
16574,8414145.38,524409.29,264.25,Leone,-1
16579,8414171.10,524277.11,254.10,Leone,-1
16581,8414177.08,524423.42,276.78,Leone,-1
16583,8414179.59,524396.46,246.96,Leone,-1
16585,8414184.06,524343.45,264.27,Leone,-1
16587,8414207.21,524701.42,256.67,Leone,-1
16589,8414206.23,524314.62,294.50,Leone,-1
16593,8414222.56,524279.80,291.60,Leone,-1
16603,8414241.33,524308.17,290.58,Leone,-1
16604,8414241.33,524308.17,285.45,Leone,-1
16605,8414241.58,524333.30,292.41,Leone,-1
16606,8414241.58,524333.30,286.95,Leone,-1
16622,8414643.56,523887.91,242.60,Leone,-1
3405,8416569.00,528924.10,127.27,Malaeimi,3757
3408,8416408.36,528882.79,92.36,Malaeimi,3901
3409,8416415.01,528865.99,208.47,Malaeimi,3844
3411,8416428.99,528856.01,82.47,Malaeimi,3768
3414,8416434.12,527883.97,99.80,Malaeimi,3813
3419,8416445.52,527853.90,162.60,Malaeimi,3875
3421,8416447.76,528840.92,195.97,Malaeimi,3936
3424,8416451.67,528869.48,107.01,Malaeimi,3898
3426,8416453.96,527922.26,142.92,Malaeimi,3832
3428,8416466.85,527946.87,122.40,Malaeimi,3787
3432,8416484.56,528760.74,74.89,Malaeimi,3845
3434,8416484.25,527856.89,170.78,Malaeimi,3826
3435,8416503.97,528028.45,42.54,Malaeimi,3903
3437,8416503.73,527826.73,96.16,Malaeimi,3836
3438,8416502.59,528085.82,233.98,Malaeimi,3783
3442,8416521.68,527994.79,62.70,Malaeimi,3900
3445,8416535.66,527976.43,48.91,Malaeimi,3785
3446,8416538.81,528361.87,43.58,Malaeimi,3873
3447,8416546.66,527868.78,146.57,Malaeimi,3818
3449,8416561.52,527970.28,49.87,Malaeimi,3767
3450,8416564.63,528871.07,86.24,Malaeimi,3763
3453,8416577.50,527947.16,95.08,Malaeimi,3874
3454,8416590.13,528794.60,135.06,Malaeimi,3866
3456,8416598.75,528158.16,95.39,Malaeimi,3867
3459,8416632.35,528258.42,101.73,Malaeimi,3802
3461,8416653.44,528194.86,77.28,Malaeimi,3838
3462,8416660.79,528069.73,47.34,Malaeimi,3797
3463,8416661.81,528120.49,63.23,Malaeimi,3888
3464,8416660.94,528879.85,112.55,Malaeimi,3860
3467,8416671.13,528885.51,91.21,Malaeimi,3916
3468,8416672.83,528064.64,176.54,Malaeimi,3814
3471,8416681.60,528095.85,42.36,Malaeimi,3919
3472,8416687.19,528103.71,113.00,Malaeimi,3852
3473,8416688.26,528292.61,106.58,Malaeimi,3908
3475,8416694.06,528938.06,181.32,Malaeimi,3803
3476,8416694.64,528261.15,241.75,Malaeimi,3885
3477,8416697.63,528091.68,149.54,Malaeimi,3791
3479,8416715.66,528868.24,202.32,Malaeimi,3929
3481,8416731.73,528301.85,122.86,Malaeimi,3776
3482,8416734.47,528271.26,148.53,Malaeimi,3812
3483,8416738.97,528219.19,118.40,Malaeimi,3806
3485,8416793.35,528145.34,132.17,Malaeimi,3889
3487,8416816.24,528189.15,68.09,Malaeimi,3853
3489,8416828.80,528281.01,107.76,Malaeimi,3893
3491,8416838.15,528957.84,81.11,Malaeimi,3793
3493,8416842.79,528370.43,167.31,Malaeimi,3848
3494,8416851.27,528778.96,79.82,Malaeimi,3819
3497,8416852.06,528261.73,192.12,Malaeimi,3769
3498,8416861.11,528182.51,102.19,Malaeimi,3796
3499,8416868.17,528233.40,186.68,Malaeimi,3786
3500,8416876.28,528326.24,246.50,Malaeimi,3835
3501,8416886.28,529187.16,147.10,Malaeimi,3815
3502,8416885.83,528356.50,218.57,Malaeimi,3794
3503,8416885.45,529164.90,169.80,Malaeimi,3841
3505,8416892.67,528249.34,92.83,Malaeimi,3899
3506,8416901.64,529110.62,158.64,Malaeimi,3881
3507,8416898.18,528265.03,78.88,Malaeimi,3824
3508,8416900.99,529191.84,111.63,Malaeimi,3864
3509,8416901.59,529179.38,241.43,Malaeimi,3912
3510,8416901.01,528299.47,215.28,Malaeimi,3808
3511,8416906.61,529151.85,209.31,Malaeimi,3828
3516,8416913.57,529338.36,73.31,Malaeimi,3850
3517,8416914.66,528253.21,102.51,Malaeimi,3772
3518,8416917.90,529249.41,130.77,Malaeimi,3915
3519,8416915.91,529190.92,133.30,Malaeimi,3872
3520,8416918.14,529057.95,87.17,Malaeimi,3762
3522,8416917.15,529232.69,228.23,Malaeimi,3905
3524,8416923.08,528983.47,108.41,Malaeimi,3883
3525,8416922.29,529208.95,214.32,Malaeimi,3809
3526,8416923.68,528228.88,163.93,Malaeimi,3858
3527,8416926.87,529043.93,129.56,Malaeimi,3752
3528,8416928.44,529398.88,136.97,Malaeimi,3857
3529,8416928.60,528431.51,130.34,Malaeimi,3939
3530,8416930.81,529189.11,257.50,Malaeimi,3891
3531,8416930.32,529164.89,195.40,Malaeimi,3749
3532,8416934.69,529176.24,159.70,Malaeimi,3878
3534,8416944.51,529404.66,159.66,Malaeimi,3879
3535,8416949.03,528974.70,66.84,Malaeimi,3862
3537,8416949.29,529428.65,81.80,Malaeimi,3770
3538,8416949.68,529232.03,179.23,Malaeimi,3807
3539,8416945.34,529316.27,205.86,Malaeimi,3894
3542,8416953.23,528998.12,265.75,Malaeimi,3935
3543,8416950.82,529363.06,274.00,Malaeimi,3827
3544,8416959.13,528250.77,277.65,Malaeimi,3847
3545,8416965.43,529414.85,169.20,Malaeimi,3843
3548,8416979.41,529412.97,80.82,Malaeimi,3801
3550,8416986.95,528165.25,105.15,Malaeimi,3926
3551,8416991.03,528376.96,128.26,Malaeimi,3756
3552,8416995.01,529223.39,246.66,Malaeimi,3830
3553,8416996.47,529202.35,122.58,Malaeimi,3781
3554,8416998.74,529138.41,213.56,Malaeimi,3816
3555,8417003.75,529088.11,131.42,Malaeimi,3911
3556,8417002.25,528448.87,194.43,Malaeimi,3761
3557,8417000.86,528395.94,259.00,Malaeimi,3887
3558,8417012.21,528435.47,90.15,Malaeimi,3937
3560,8417012.85,528499.48,250.38,Malaeimi,3795
3562,8417024.70,528978.57,95.79,Malaeimi,3865
3563,8417022.81,529217.42,172.28,Malaeimi,3820
3566,8417031.85,529093.27,257.06,Malaeimi,3777
3568,8417038.62,528623.04,41.30,Malaeimi,3849
3570,8417034.68,528883.91,237.12,Malaeimi,3773
3573,8417044.49,528526.67,116.16,Malaeimi,3840
3574,8417043.06,528643.02,184.78,Malaeimi,3792
3577,8417054.23,528937.46,181.22,Malaeimi,3804
3579,8417059.06,528999.18,99.11,Malaeimi,3817
3580,8417063.54,529074.75,56.81,Malaeimi,3914
3581,8417064.88,528618.24,129.15,Malaeimi,3753
3583,8417079.50,528439.16,240.01,Malaeimi,3931
3586,8417090.06,528793.01,278.79,Malaeimi,3805
3587,8417091.03,528347.59,112.01,Malaeimi,3861
3589,8417101.23,528459.21,210.76,Malaeimi,3823
3590,8417106.72,528493.21,91.85,Malaeimi,3909
3592,8417118.15,528482.65,156.00,Malaeimi,3895
3593,8417124.43,528596.34,204.78,Malaeimi,3918
3595,8417129.61,528932.48,192.44,Malaeimi,3766
3597,8417135.08,528768.62,261.49,Malaeimi,3839
3599,8417146.94,528124.48,52.96,Malaeimi,3759
3601,8417143.87,528481.35,221.60,Malaeimi,3751
3603,8417151.60,528740.90,141.59,Malaeimi,3834
3605,8417172.24,528780.00,201.71,Malaeimi,3932
3607,8417185.43,528300.59,88.29,Malaeimi,3755
3610,8417191.06,528685.31,171.76,Malaeimi,3825
3611,8417203.02,528659.25,170.32,Malaeimi,3829
3612,8417205.71,528284.57,176.97,Malaeimi,3810
3615,8417231.60,528363.04,125.06,Malaeimi,3775
3617,8417240.10,528436.17,108.45,Malaeimi,3871
3618,8417240.21,528393.67,163.22,Malaeimi,3870
3620,8417245.15,528340.36,244.24,Malaeimi,3882
3622,8417256.66,528342.28,62.31,Malaeimi,3913
3623,8417255.59,528409.25,207.26,Malaeimi,3869
3624,8417265.26,528391.57,68.78,Malaeimi,3851
3625,8417264.62,528417.96,102.15,Malaeimi,3800
3626,8417279.78,528397.52,112.55,Malaeimi,3856
3628,8417293.18,528380.93,45.28,Malaeimi,3799
3629,8417299.19,528444.52,223.32,Malaeimi,3923
3630,8417348.63,528436.13,127.21,Malaeimi,3764
3631,8417353.52,528391.47,136.38,Malaeimi,3859
3632,8417364.98,528416.90,118.59,Malaeimi,3789
3633,8417371.44,528602.25,93.79,Malaeimi,3890
3634,8417371.29,528438.23,188.99,Malaeimi,3779
3640,8417583.98,528546.76,229.78,Malaeimi,3798
3642,8417672.53,528727.23,195.56,Malaeimi,3941
3643,8417680.62,528801.65,205.72,Malaeimi,3902
3644,8417697.72,528739.92,196.91,Malaeimi,3933
3645,8417714.07,528839.76,188.91,Malaeimi,3780
3646,8417715.72,528708.59,191.09,Malaeimi,3778
3648,8417792.08,528776.33,204.51,Malaeimi,3921
3650,8417848.96,528835.87,163.71,Malaeimi,3868
3651,8417858.43,528856.35,102.63,Malaeimi,3758
3652,8417866.37,528842.55,114.87,Malaeimi,3846
3653,8417875.70,528832.74,132.50,Malaeimi,3876
3654,8417885.50,528847.00,67.60,Malaeimi,3854
3655,8417882.82,528870.39,130.39,Malaeimi,3917
3657,8417914.28,528911.52,152.43,Malaeimi,3782
3658,8417916.88,528876.79,116.56,Malaeimi,3811
3659,8417958.53,528886.24,104.79,Malaeimi,3928
3660,8417015.60,528727.04,253.89,Malaeimi,3788
3661,8416981.91,528761.48,268.96,Malaeimi,3884
3662,8417033.56,528906.75,146.07,Malaeimi,3822
3666,8417162.12,528613.11,208.27,Malaeimi,3863
3667,8417006.75,529264.88,237.28,Malaeimi,3760
3668,8416896.16,529256.11,222.59,Malaeimi,3934
3669,8416755.80,528942.10,155.86,Malaeimi,3896
3679,8416967.62,529390.04,268.77,Malaeimi,3920
3680,8416930.49,529323.90,42.27,Malaeimi,3837
3681,8417648.61,528762.76,203.47,Malaeimi,3927
3683,8417601.24,528729.76,158.23,Malaeimi,3886
3684,8417201.96,528312.85,64.62,Malaeimi,3880
3686,8416911.65,528340.13,229.76,Malaeimi,3892
3687,8416904.98,528363.74,104.11,Malaeimi,3940
3689,8416807.72,528348.36,150.78,Malaeimi,3784
3690,8416825.35,528391.52,150.78,Malaeimi,3790
3691,8416712.71,528277.46,115.60,Malaeimi,3842
3692,8416720.20,528334.38,220.43,Malaeimi,3765
3693,8416732.24,528372.36,154.73,Malaeimi,3897
3694,8416720.91,528381.88,154.73,Malaeimi,3904
3695,8416733.10,528396.61,154.73,Malaeimi,3907
3696,8416704.35,528409.23,154.73,Malaeimi,3910
3697,8416642.11,528295.43,154.73,Malaeimi,3924
3698,8416621.34,528312.57,154.73,Malaeimi,3925
3699,8416655.81,528401.48,154.73,Malaeimi,3930
3700,8416680.59,528437.37,154.73,Malaeimi,3938
3701,8416661.23,528469.92,154.73,Malaeimi,3750
3702,8416610.30,528504.16,154.73,Malaeimi,3754
3703,8416642.00,528414.86,165.02,Malaeimi,3855
3704,8416700.34,528356.20,154.73,Malaeimi,3771
3705,8416719.79,528292.19,98.01,Malaeimi,3821
3706,8416780.18,528119.52,97.29,Malaeimi,3831
3707,8416614.10,528128.73,142.17,Malaeimi,3833
3708,8416701.48,528168.45,106.98,Malaeimi,3906
3709,8416704.53,528189.77,108.42,Malaeimi,3877
3710,8416689.83,528201.43,125.29,Malaeimi,3774
3711,8416671.84,528246.41,91.19,Malaeimi,3922
3418,8416445.13,527936.54,37.59,Malaeimi,-1
3458,8416612.24,528800.56,37.03,Malaeimi,-1
3490,8416831.06,528176.34,299.47,Malaeimi,-1
3536,8416941.54,529454.89,280.92,Malaeimi,-1
3559,8417015.05,529188.22,284.66,Malaeimi,-1
3571,8417038.78,528968.63,284.34,Malaeimi,-1
3576,8417054.22,528625.65,37.62,Malaeimi,-1
3596,8417140.23,528734.19,39.83,Malaeimi,-1
3600,8417142.68,528610.83,288.86,Malaeimi,-1
3613,8417208.25,528753.07,293.27,Malaeimi,-1
3621,8417256.75,528451.02,36.49,Malaeimi,-1
3647,8417726.58,528753.41,288.65,Malaeimi,-1
3675,8416600.89,528767.79,30.18,Malaeimi,-1
3677,8416553.24,528850.07,40.58,Malaeimi,-1
3678,8416539.97,528862.00,40.97,Malaeimi,-1
15536,8417224.98,528738.31,284.42,Malaeimi,-1
355,8415462.79,525818.08,144.56,Malaeloa/Aitulagi,4014
359,8414570.05,525255.68,222.46,Malaeloa/Aitulagi,4011
364,8414532.82,523823.08,123.41,Malaeloa/Aitulagi,3982
366,8414545.92,523804.32,255.36,Malaeloa/Aitulagi,4015
368,8414560.51,524498.68,194.13,Malaeloa/Aitulagi,3947
370,8414572.59,525252.31,170.04,Malaeloa/Aitulagi,4024
372,8414587.87,523878.53,147.61,Malaeloa/Aitulagi,3997
373,8414594.64,523993.27,200.67,Malaeloa/Aitulagi,4003
374,8414597.99,523972.77,157.11,Malaeloa/Aitulagi,3963
375,8414600.63,524057.66,140.20,Malaeloa/Aitulagi,4031
