SimulationNumber,Year,MDACoverageAttempted,MDAKillProb1,MDAFullSterProb1,MDAPartSterProb1,MDASterDur1,MDAPartSterMagnitude1,MDAMinAge1,MDAKillProb2,MDAFullSterProb2,MDAPartSterProb2,MDASterDur2,MDAPartSterMagnitude2,MDAMinAge2,MDAStartYear,MDANumRounds,MDAYearsBetweenRounds,Add_MDA,Add_Scheme,Add_Start,Add_Rounds,Add_Years_Between,Add_N_Work_or_Vil,Add_School_Coverage,Add_Work_Coverage,Team_MDA,AchievedMDACoverage,ProbOneGender,ProbBothGender,InitType,InitPrev,SimYears,Pop_total,Pop_6_7,Pop_8_12,Pop_13_17,Pop_0_9,Pop_10_19,Pop_20_29,Pop_30_39,Pop_40_49,Pop_50_59,Pop_60_69,Pop_70_79,Pop_80_plus,inf_total,inf_6_7,inf_8_12,inf_13_17,inf_0_9,inf_10_19,inf_20_29,inf_30_39,inf_40_49,inf_50_59,inf_60_69,inf_70_79,inf_80_plus,ant_total,ant_6_7,ant_8_12,ant_13_17,ant_0_9,ant_10_19,ant_20_29,ant_30_39,ant_40_49,ant_50_59,ant_60_69,ant_70_79,ant_80_plus,PrevalenceAasu,PrevalenceAfao,PrevalenceAfono,PrevalenceAgugulu,PrevalenceAlao,PrevalenceAlega,PrevalenceAlofau,PrevalenceAmaluia,PrevalenceAmanave,PrevalenceAmaua,PrevalenceAmouli,PrevalenceAnua,PrevalenceAoa,PrevalenceAoloau,PrevalenceAsili,PrevalenceAtuu,PrevalenceAua,PrevalenceAuasi,PrevalenceAumi,PrevalenceAunuu,PrevalenceAuto,PrevalenceAvaio,PrevalenceFagaalu,PrevalenceFagaitua,PrevalenceFagalii,PrevalenceFagamalo,PrevalenceFaganeanea,PrevalenceFagasa,PrevalenceFagatogo,PrevalenceFailolo,PrevalenceFaleniu,PrevalenceFatumafuti,PrevalenceFutiga,PrevalenceIliili,PrevalenceLaulii,PrevalenceLeloaloa,PrevalenceLeone,PrevalenceMalaeimi,PrevalenceMalaeloa/Aitulagi,PrevalenceMalaeloa/Ituau,PrevalenceMaloata,PrevalenceMapusagafou,PrevalenceMasausi,PrevalenceMasefau,PrevalenceMatuu,PrevalenceMesepa,PrevalenceNua,PrevalenceNuuuli,PrevalenceOnenoa,PrevalencePagai,PrevalencePago,PrevalencePavaiai,PrevalencePoloa,PrevalenceSailele,PrevalenceSeetaga,PrevalenceTafuna,PrevalenceTaputimu,PrevalenceTula,PrevalenceUtulei,PrevalenceUtumea East,PrevalenceUtumea West,PrevalenceVailoatai,PrevalenceVaitogi,PrevalenceVatia,Prev_AntigenAasu,Prev_AntigenAfao,Prev_AntigenAfono,Prev_AntigenAgugulu,Prev_AntigenAlao,Prev_AntigenAlega,Prev_AntigenAlofau,Prev_AntigenAmaluia,Prev_AntigenAmanave,Prev_AntigenAmaua,Prev_AntigenAmouli,Prev_AntigenAnua,Prev_AntigenAoa,Prev_AntigenAoloau,Prev_AntigenAsili,Prev_AntigenAtuu,Prev_AntigenAua,Prev_AntigenAuasi,Prev_AntigenAumi,Prev_AntigenAunuu,Prev_AntigenAuto,Prev_AntigenAvaio,Prev_AntigenFagaalu,Prev_AntigenFagaitua,Prev_AntigenFagalii,Prev_AntigenFagamalo,Prev_AntigenFaganeanea,Prev_AntigenFagasa,Prev_AntigenFagatogo,Prev_AntigenFailolo,Prev_AntigenFaleniu,Prev_AntigenFatumafuti,Prev_AntigenFutiga,Prev_AntigenIliili,Prev_AntigenLaulii,Prev_AntigenLeloaloa,Prev_AntigenLeone,Prev_AntigenMalaeimi,Prev_AntigenMalaeloa/Aitulagi,Prev_AntigenMalaeloa/Ituau,Prev_AntigenMaloata,Prev_AntigenMapusagafou,Prev_AntigenMasausi,Prev_AntigenMasefau,Prev_AntigenMatuu,Prev_AntigenMesepa,Prev_AntigenNua,Prev_AntigenNuuuli,Prev_AntigenOnenoa,Prev_AntigenPagai,Prev_AntigenPago,Prev_AntigenPavaiai,Prev_AntigenPoloa,Prev_AntigenSailele,Prev_AntigenSeetaga,Prev_AntigenTafuna,Prev_AntigenTaputimu,Prev_AntigenTula,Prev_AntigenUtulei,Prev_AntigenUtumea East,Prev_AntigenUtumea West,Prev_AntigenVailoatai,Prev_AntigenVaitogi,Prev_AntigenVatia,Seed
30,2014,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,52958,2306,5750,5495,11959,11216,8506,6006,6278,4951,2672,1062,308,487,2,19,27,14,56,117,95,99,59,28,14,5,2057,24,88,140,78,270,469,373,376,301,129,46,15,0.00606061,0,0.0140562,0,0.0135922,0,0.00148368,0.0060241,0.00955414,0,0.0142232,0.130435,0,0.0122511,0,0.0146199,0.0136411,0,0.0231481,0.00691244,0,0,0.00946746,0.00722892,0.0330579,0,0,0.0195178,0.0068323,0.0106383,0.00107354,0,0.00964187,0.00856108,0.00357569,0.0117096,0.0102389,0.00263389,0.00592593,0.0132075,0,0.00800712,0,0.0123967,0.023622,0.0157303,0.027972,0.00894226,0.0147059,0,0.0109014,0.00542571,0.0594595,0,0,0.00822728,0.00504414,0.0119403,0.0107692,0,0.0408163,0.0121673,0.00886427,0.0223642,0.0323232,0.0419162,0.0562249,0.0138889,0.0621359,0,0.0281899,0.0240964,0.0541401,0.0337079,0.0612691,0.217391,0.0186335,0.0398162,0.0311111,0.0877193,0.0472193,0.00869565,0.0787037,0.0253456,0.0121457,0.025,0.0485207,0.0313253,0.194215,0.0185185,0.00606061,0.0585534,0.0341615,0.0851064,0.0150295,0.0204082,0.0330579,0.0312809,0.0250298,0.0515222,0.0415762,0.0289728,0.042963,0.0433962,0.125,0.0266904,0.0285714,0.0289256,0.0498688,0.0449438,0.048951,0.0393459,0.0441176,0.0245902,0.0462643,0.033389,0.12973,0,0.0133333,0.0312379,0.0277427,0.0507463,0.04,0.0222222,0.102041,0.0494297,0.0376731,0.0782748,3014602136
30,2015,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.505595,0.002,0.00041,A,0,26,52455,2249,5625,5436,11648,10918,8857,5780,6092,4984,2763,1067,346,711,7,29,43,26,87,184,123,122,89,55,21,4,2718,41,142,194,123,372,657,443,466,373,197,68,19,0.0041841,0,0.0251046,0,0.0135922,0,0.00462963,0.00628931,0.0212121,0,0.0189732,0.0967742,0,0.0165165,0,0.0250784,0.0217276,0,0.0221239,0.0045977,0.004,0,0.0140515,0.00726392,0.0506329,0,0.00598802,0.0325581,0.0115237,0.0240964,0.00166574,0,0.0126761,0.0106916,0.00369458,0.0219512,0.0125431,0.010064,0.0133136,0.0117188,0,0.0130662,0,0.0147679,0.0404313,0.0222222,0.0387097,0.0129672,0.00729927,0,0.0148328,0.00957137,0.0994475,0,0,0.0108555,0.01375,0.0238806,0.0198777,0.0212766,0.0784314,0.0169218,0.0170705,0.0302548,0.0292887,0.0316456,0.0857741,0,0.0737864,0,0.0308642,0.0314465,0.069697,0.0327869,0.0792411,0.290323,0.021767,0.0525526,0.025641,0.125392,0.0715421,0.00884956,0.0707965,0.0321839,0.016,0.0465116,0.0761124,0.0411622,0.21519,0.0377358,0.011976,0.0918605,0.046735,0.144578,0.0183232,0.010989,0.0408451,0.0394253,0.0270936,0.0634146,0.054249,0.0393413,0.0576923,0.0488281,0.111111,0.0296167,0.027933,0.0506329,0.0862534,0.0755556,0.116129,0.0467836,0.0583942,0.034188,0.0614887,0.0449438,0.198895,0,0.0123839,0.0426467,0.0425,0.0835821,0.0642202,0.0425532,0.137255,0.0644641,0.0501101,0.11465,3014602136
30,2016,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.497593,0.002,0.00041,A,0,26,51936,2187,5488,5319,11415,10651,9067,5639,5893,5006,2813,1084,368,501,8,16,26,15,56,137,70,91,68,45,16,3,2587,39,125,163,131,340,649,413,438,362,179,58,17,0.00420168,0,0.012848,0,0.00811359,0,0.00310559,0.00641026,0.015015,0,0.00778643,0.0857143,0,0.0176991,0,0.0123457,0.011771,0,0.0168067,0.00221239,0.0042735,0,0.010551,0.00470588,0.0376569,0.0175439,0,0.0215176,0.0065703,0.0238095,0.00167785,0,0.00687758,0.00777552,0.00253485,0.0151899,0.00987576,0.00752587,0.00595238,0.00200401,0,0.00987433,0.00537634,0.00446429,0.0408719,0.0113379,0.0316456,0.00996678,0.00724638,0,0.0101425,0.00713686,0.0582011,0,0.00323625,0.010166,0.00637755,0.00595238,0.0189873,0.0263158,0,0.014038,0.0108634,0.0193861,0.0189076,0.02,0.0792291,0,0.0649087,0,0.0217391,0.025641,0.0660661,0.0229885,0.0711902,0.2,0.0157274,0.0545723,0.012931,0.126543,0.0679508,0.0190476,0.0756303,0.0353982,0.00854701,0,0.0644783,0.0494118,0.158996,0.0701754,0.00581395,0.0928652,0.0400788,0.130952,0.0212528,0.0107527,0.03989,0.0375254,0.0139417,0.0481013,0.0538388,0.0385701,0.0357143,0.0420842,0,0.032316,0.0322581,0.046875,0.122616,0.0589569,0.113924,0.0483005,0.057971,0.0353982,0.0614035,0.0428212,0.185185,0,0.0161812,0.0423369,0.0331633,0.0952381,0.0632911,0.0526316,0.173077,0.0627581,0.0548885,0.108239,3014602136
30,2017,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.499796,0.002,0.00041,A,0,26,51445,2218,5341,5247,11179,10486,9220,5514,5702,4983,2862,1120,379,353,5,14,17,16,33,94,52,64,49,33,9,3,2304,35,98,140,116,286,587,357,400,309,171,58,20,0,0,0.0150538,0,0,0,0.00159744,0,0.0057971,0,0.00561798,0.0285714,0,0.00875912,0,0.00892857,0.0109051,0,0.00392157,0,0.00909091,0,0.00972053,0.00263852,0.0173913,0.0166667,0,0.0149254,0.00540176,0.0119048,0.00115741,0,0.00412088,0.00490196,0.00131062,0.0130548,0.0064082,0.00764088,0.00609756,0.00205761,0,0.00701754,0.00549451,0.0042735,0.0183727,0.00668151,0.0295858,0.00795484,0.0138889,0,0.00861829,0.0058382,0.0509259,0,0,0.0070858,0.00396301,0,0.00649351,0.0222222,0,0.00845309,0.00746269,0.0160256,0.0108696,0.025974,0.0817204,0,0.035124,0,0.0159744,0.0295858,0.0521739,0.0174419,0.0606742,0.2,0.0106101,0.0437956,0.00829876,0.0863095,0.0572519,0,0.0431373,0.0305882,0.0181818,0,0.0595383,0.0316623,0.126087,0.05,0.0174419,0.0815155,0.0445645,0.107143,0.0179398,0.0126582,0.0384615,0.0339636,0.0209699,0.0574413,0.0477411,0.0315186,0.0320122,0.026749,0,0.0342105,0.032967,0.034188,0.115486,0.0467706,0.112426,0.047729,0.0763889,0.0338983,0.057826,0.0316931,0.185185,0.011236,0.013245,0.0401958,0.0303831,0.0762195,0.0551948,0.0666667,0.0862069,0.0498732,0.0516648,0.099359,3014602136
30,2018,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.500991,0.002,0.00041,A,0,26,50975,2314,5188,5128,10959,10201,9457,5408,5505,4936,2963,1160,386,224,3,11,12,7,24,54,33,41,34,22,7,2,1933,35,74,119,89,236,492,302,344,240,158,54,18,0,0,0.00665188,0,0,0,0.00326264,0,0.0058651,0,0.00568828,0.027027,0.00134048,0.00606061,0,0.00597015,0.0060274,0,0.00766284,0,0.00952381,0,0.00755668,0,0.0128755,0,0,0.00583431,0.00342231,0,0.000594177,0,0.00425532,0.00416522,0.00414938,0.0108401,0.00350318,0.00287356,0.00456621,0,0,0.00525855,0.00515464,0.0020284,0.0153061,0.00225734,0.0239521,0.00552486,0,0,0.00557103,0.00415973,0.0352423,0,0,0.00350558,0.00514801,0,0.00322061,0,0,0.0026738,0.00526624,0.011925,0.0154525,0.0205479,0.0532151,0,0.0269151,0.015625,0.0195759,0.0284091,0.0351906,0.0116279,0.0443686,0.189189,0.0107239,0.0363636,0.00840336,0.0835821,0.0487671,0,0.0421456,0.0169492,0.0238095,0,0.0465995,0.0241935,0.0729614,0.047619,0.0118343,0.0700117,0.0376454,0.091954,0.0148544,0.0238095,0.035461,0.0263797,0.0248963,0.0569106,0.0401274,0.0268199,0.0228311,0.018,0,0.0280456,0.0206186,0.0223124,0.122449,0.0361174,0.101796,0.0423573,0.0347222,0.0258621,0.051532,0.0324459,0.185022,0.0217391,0.00331126,0.0328486,0.029601,0.0625,0.0515298,0.0487805,0.0508475,0.0365419,0.0409596,0.0851789,3014602136
30,2019,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.500495,0.002,0.00041,A,0,26,50494,2224,5121,5001,10735,9983,9521,5370,5272,4944,3050,1202,417,175,1,5,10,4,17,50,26,28,29,16,5,0,1529,31,46,83,67,154,401,242,262,204,129,55,15,0,0,0.00228311,0,0,0,0.00496689,0,0.00615385,0,0.00454545,0.0263158,0.0027894,0.00445104,0,0.00323625,0.00383562,0,0.0116279,0,0.0049505,0,0.00997506,0,0.00865801,0,0,0.00713436,0.00351617,0,0.00178998,0,0.0014556,0.00240798,0.00557103,0.0111421,0.00383509,0.00379147,0.00152439,0,0,0.00352423,0,0.00202429,0.0130548,0,0.00549451,0.00366013,0,0,0.0042505,0.0033741,0.0396476,0,0,0.00157729,0.00408163,0.0031348,0.00324675,0,0,0.00275229,0.00479042,0.00662252,0.00902935,0.0148148,0.0365297,0,0.0237069,0.0153846,0.0264901,0.0273224,0.0276923,0.0112994,0.0340909,0.0789474,0.0083682,0.0311573,0,0.0679612,0.0378082,0,0.0310078,0.0164706,0.0148515,0,0.0399002,0.0213333,0.0779221,0,0.00581395,0.0558859,0.0288326,0.0493827,0.0119332,0.0229885,0.0291121,0.0209838,0.0194986,0.0557103,0.0278044,0.0265403,0.0121951,0.0120482,0,0.0229075,0.0136986,0.0182186,0.120104,0.0290179,0.0604396,0.0345098,0.0352113,0.0176991,0.037121,0.0219317,0.154185,0.0215054,0.0107914,0.0276025,0.0272109,0.0376176,0.0373377,0.0606061,0.0566038,0.0284404,0.039521,0.0678808,3014602136
30,2020,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,49935,2101,5150,4898,10477,9761,9525,5419,5110,4857,3099,1259,428,150,1,4,3,6,10,50,24,22,20,16,2,0,1257,16,46,53,54,123,336,210,195,172,110,48,9,0,0,0.00235294,0,0,0,0.0049505,0,0,0,0.004662,0,0.00139082,0.0028169,0,0.00638978,0.00283286,0.010989,0.0123967,0,0,0,0.00508906,0,0.00847458,0,0.00571429,0.00925926,0.00289855,0,0.00123153,0,0.0014556,0.000351865,0.00559441,0.00275482,0.00414938,0.00286807,0.00156986,0,0,0.00268577,0,0.00214592,0.00775194,0.0021978,0.0052356,0.00396092,0,0,0.00342955,0.00176835,0.0322581,0,0.00735294,0.000920689,0.00694444,0,0.00342466,0,0,0.00640439,0.00603136,0.00491803,0.00490196,0.00763359,0.0423529,0,0.00881057,0.015873,0.019802,0.0165746,0.0122699,0.00558659,0.0337995,0.0243902,0.0069541,0.0183099,0,0.0415335,0.0339943,0.010989,0.0413223,0.00956938,0.028169,0,0.0356234,0.0165289,0.059322,0,0.00571429,0.0439815,0.0210145,0.0235294,0.010468,0.0222222,0.0276565,0.0147783,0.027972,0.0550964,0.0236195,0.0229446,0.0125589,0.00828157,0,0.0152193,0.00896861,0.0128755,0.0852713,0.0175824,0.0575916,0.0295749,0.0222222,0.0178571,0.0331523,0.0172414,0.142857,0.0208333,0.0147059,0.0218335,0.0305556,0.00934579,0.0273973,0.0294118,0.0181818,0.0274474,0.0367913,0.057377,3014602136
30,2021,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,49291,2053,5055,4773,10085,9614,9331,5661,4913,4763,3160,1323,441,224,4,7,3,7,14,62,36,35,30,30,7,3,1325,18,55,50,57,126,336,234,201,189,119,50,13,0,0,0.00702576,0,0,0,0.00513699,0,0,0,0.00715137,0,0.00141044,0.00420757,0,0.00980392,0.00534442,0.0194175,0.0125,0,0.00471698,0,0.00505051,0,0.0132159,0,0.00595238,0.0116009,0.0060241,0,0.00309981,0,0,0.00252616,0.00718391,0.0141243,0.00585747,0.00478011,0.0015748,0.002079,0,0.00362976,0,0.00212766,0.00512821,0.00440529,0.00537634,0.00505319,0,0,0.00520532,0.00219974,0.0465116,0,0.00806452,0.00173588,0.00713267,0.00295858,0.00865052,0,0,0.010223,0.00856269,0.0066335,0.0117925,0.0151515,0.0351288,0,0.00672646,0.0153846,0.0256849,0,0.0114943,0.0060241,0.034565,0,0.00987306,0.0182328,0.00869565,0.0588235,0.0368171,0.038835,0.05,0.0147783,0.0283019,0,0.0378788,0.0110803,0.0660793,0,0.0238095,0.0510441,0.0278614,0,0.0148791,0.0125,0.0242057,0.018044,0.0359195,0.0508475,0.0286365,0.0219885,0.00787402,0.00831601,0,0.0190563,0.00888889,0.00851064,0.0769231,0.0220264,0.0537634,0.0327128,0.0144928,0,0.0320995,0.016718,0.15814,0.0204082,0.0241935,0.0208306,0.0370899,0.0118343,0.0311419,0,0,0.035316,0.035474,0.0646766,3014602136
30,2022,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,48704,1941,5026,4655,9677,9543,9108,5888,4795,4645,3228,1346,474,342,5,7,5,11,19,93,60,57,47,40,10,5,1563,17,60,60,66,137,418,271,229,229,142,52,19,0,0,0.0117925,0,0,0,0.0051458,0,0,0,0.0135468,0,0,0.00573066,0,0.0201342,0.0085003,0.03125,0.0244898,0.00245098,0.00490196,0,0.00923483,0,0.00884956,0,0.00613497,0.0130178,0.00617761,0,0.00609013,0,0.00155039,0.00411985,0.00585652,0.0196078,0.0104099,0.00673077,0.00626959,0.00429185,0,0.00358423,0,0,0.00512821,0.010917,0.00537634,0.00809061,0,0,0.00716632,0.00347222,0.056701,0,0.0130435,0.0041594,0.00873362,0.00297619,0.010118,0,0,0.0196813,0.0151707,0.00679117,0.00913242,0.00826446,0.0424528,0,0.0117371,0.0153846,0.0274443,0.0107527,0.02,0,0.0406404,0.0222222,0.0128023,0.017192,0.00934579,0.0838926,0.0418944,0.0729167,0.0571429,0.0196078,0.0392157,0.0178571,0.0488127,0.00802139,0.0663717,0,0.0490798,0.0615385,0.0332046,0,0.0225335,0,0.0186047,0.023221,0.045388,0.0560224,0.0348081,0.0269231,0.0109718,0.0128755,0,0.0250896,0.00862069,0.0151844,0.0717949,0.0196507,0.0537634,0.0369471,0.00746269,0,0.0367274,0.0217014,0.180412,0.03,0.0434783,0.0217362,0.0538574,0.014881,0.0539629,0,0,0.0534208,0.0474083,0.0696095,3014602136
30,2023,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,48088,1900,4934,4541,9314,9330,8870,6174,4626,4594,3281,1398,501,552,8,21,19,21,45,133,104,83,80,62,16,8,2067,32,142,102,115,248,473,370,281,296,180,76,28,0,0,0.0138889,0,0.00678733,0,0.00715564,0.0052356,0.0028169,0,0.0166028,0,0.00148368,0.00724638,0,0.0239726,0.015625,0.0315789,0.0384615,0.00242718,0.0152284,0,0.0183486,0,0.0233645,0,0.00606061,0.018226,0.0100932,0,0.00988875,0,0,0.00715361,0.0104167,0.0310734,0.0163825,0.01,0.00793651,0.00863931,0,0.00526316,0,0.00212766,0.00777202,0.0114943,0,0.0151229,0,0,0.0116708,0.0087222,0.0952381,0,0.0181818,0.00718547,0.0212443,0.00288184,0.0137457,0.0232558,0,0.0305635,0.0209424,0.0136986,0.015873,0,0.0509259,0,0.0248869,0.0153846,0.0322004,0.0157068,0.0225352,0.00671141,0.0485313,0.0612245,0.0118694,0.0347826,0.0138249,0.123288,0.061875,0.126316,0.0961538,0.026699,0.035533,0.0178571,0.0589777,0.0104167,0.0981308,0,0.0606061,0.0874848,0.0434783,0,0.0321384,0,0.0206349,0.028991,0.0625,0.0762712,0.0437981,0.037,0.0238095,0.0172786,0.0526316,0.0289474,0.0122449,0.0148936,0.0751295,0.0252874,0.047619,0.0513097,0,0,0.0525184,0.0353249,0.174603,0.0204082,0.0454545,0.0298265,0.0834598,0.0115274,0.0738832,0.0465116,0,0.069723,0.0647906,0.0753425,3014602136
30,2024,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,47458,1874,4755,4539,8917,9215,8641,6477,4437,4479,3327,1439,526,871,10,44,53,36,101,195,173,121,108,96,21,20,2927,47,235,227,178,449,648,528,377,365,250,89,43,0,0,0.0168269,0,0.0112867,0,0.00892857,0.0106952,0.00824176,0.00684932,0.0315375,0,0,0.0114943,0,0.0350877,0.022096,0.0315789,0.0392157,0.00721154,0.0263158,0,0.0160858,0.00268817,0.0203046,0,0.00595238,0.028083,0.0156617,0,0.0187617,0,0.00494234,0.0133792,0.0178571,0.0704225,0.0259136,0.016129,0.00848896,0.0111607,0,0.00881834,0.011811,0.00426439,0.0210526,0.0114943,0.00574713,0.0237503,0,0.00847458,0.0231395,0.0115916,0.142105,0.0204082,0.0307018,0.0109634,0.0375587,0.00884956,0.0273224,0.0232558,0,0.0415486,0.032,0.0230496,0.0191388,0.00787402,0.0697115,0.0175439,0.0496614,0.015625,0.0339286,0.026738,0.043956,0.00684932,0.088042,0.08,0.0182371,0.0617816,0.0195122,0.161404,0.0757576,0.157895,0.129412,0.0432692,0.0684211,0.0212766,0.0831099,0.0215054,0.111675,0,0.0952381,0.118437,0.054816,0,0.0537836,0,0.0329489,0.0470183,0.09375,0.101408,0.0681063,0.0433468,0.0288625,0.0379464,0.0555556,0.0361552,0.0354331,0.0298507,0.0842105,0.0413793,0.0287356,0.0723557,0.00775194,0.0169492,0.0781739,0.0530539,0.236842,0.0408163,0.100877,0.0409757,0.115806,0.0265487,0.105647,0.0697674,0,0.0963173,0.086,0.111702,3014602136
30,2025,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,46852,1812,4538,4533,8618,9003,8358,6798,4304,4347,3362,1532,530,1299,18,49,99,50,164,278,252,193,175,128,40,19,4050,71,281,379,232,681,856,767,493,485,351,134,51,0,0,0.0171569,0,0.0206422,0,0.0144665,0.0170455,0.0172911,0.0135135,0.0502646,0,0.00156006,0.014881,0.00487805,0.0551724,0.0362319,0.03,0.0471014,0.0145985,0.0451977,0,0.0219178,0.00527704,0.0301508,0,0.00613497,0.0338573,0.0220994,0,0.0270781,0,0.00631912,0.0222309,0.0305677,0.09375,0.0367063,0.0271903,0.0116667,0.0180995,0,0.0133333,0.016129,0.00660793,0.0220386,0.0183066,0.00588235,0.0388134,0,0.00854701,0.0347267,0.0184104,0.164103,0.0322581,0.0655022,0.0181058,0.056338,0.0118343,0.0441459,0.0243902,0,0.0660099,0.0410397,0.0383212,0.0193705,0.0162602,0.0931373,0.0357143,0.0642202,0.0153846,0.0614828,0.0511364,0.0576369,0.0202703,0.125661,0.1,0.0312012,0.0744048,0.0243902,0.193103,0.101449,0.15,0.141304,0.0632603,0.129944,0.0416667,0.109589,0.0316623,0.150754,0,0.104294,0.153567,0.0773481,0.0326087,0.0925693,0.0123457,0.0410742,0.0666927,0.131004,0.144886,0.0998677,0.0654582,0.06,0.0678733,0.0588235,0.0533333,0.0443548,0.0484581,0.118457,0.0503432,0.0352941,0.102024,0.00714286,0.025641,0.107717,0.0763359,0.271795,0.0537634,0.148472,0.0614206,0.14867,0.0473373,0.138196,0.097561,0,0.128079,0.108755,0.142336,3014602136
30,2026,0.5,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,46207,1728,4449,4436,8226,8805,8222,6976,4218,4260,3393,1566,541,1916,31,98,154,88,260,404,394,257,235,192,65,21,5860,118,456,573,361,1044,1200,1159,673,683,470,205,65,0.00490196,0.00813008,0.034398,0,0.0373832,0,0.0225141,0.0117647,0.0291545,0.0141844,0.0968622,0.0175439,0.0112,0.022293,0.00970874,0.0699301,0.0478723,0.0515464,0.0542636,0.0239234,0.0609756,0,0.0320334,0.0132275,0.0603015,0,0.0184049,0.0528846,0.0326693,0,0.0411914,0,0.0125984,0.0358005,0.0512445,0.125,0.0582719,0.0353982,0.0118443,0.0263789,0,0.0123348,0.0206612,0.0196078,0.0296496,0.028777,0.0119048,0.0496614,0,0.00877193,0.0512987,0.0325987,0.192893,0.0481928,0.0875,0.0306411,0.0884244,0.00854701,0.0684932,0.0238095,0,0.0794118,0.059775,0.0659341,0.0490196,0.0243902,0.117936,0.0517241,0.0981308,0.0350877,0.105066,0.0764706,0.090379,0.0567376,0.189632,0.122807,0.0544,0.105096,0.0485437,0.227273,0.142287,0.154639,0.166667,0.076555,0.237805,0.0487805,0.153203,0.0555556,0.190955,0.0277778,0.122699,0.1875,0.117131,0.0752688,0.148289,0.0123457,0.0535433,0.110619,0.168375,0.18314,0.150033,0.107178,0.0896785,0.0959233,0.117647,0.076652,0.0702479,0.0762527,0.156334,0.0719424,0.047619,0.139391,0.028777,0.0350877,0.149675,0.11708,0.324873,0.108434,0.2375,0.105761,0.22508,0.0797721,0.205479,0.119048,0,0.165686,0.148383,0.190476,3014602136
