SimulationNumber,Year,MDACoverageAttempted,MDAKillProb1,MDAFullSterProb1,MDAPartSterProb1,MDASterDur1,MDAPartSterMagnitude1,MDAMinAge1,MDAKillProb2,MDAFullSterProb2,MDAPartSterProb2,MDASterDur2,MDAPartSterMagnitude2,MDAMinAge2,MDAStartYear,MDANumRounds,MDAYearsBetweenRounds,Add_MDA,Add_Scheme,Add_Start,Add_Rounds,Add_Years_Between,Add_N_Work_or_Vil,Add_School_Coverage,Add_Work_Coverage,Team_MDA,AchievedMDACoverage,ProbOneGender,ProbBothGender,InitType,InitPrev,SimYears,Pop_total,Pop_6_7,Pop_8_12,Pop_13_17,Pop_0_9,Pop_10_19,Pop_20_29,Pop_30_39,Pop_40_49,Pop_50_59,Pop_60_69,Pop_70_79,Pop_80_plus,inf_total,inf_6_7,inf_8_12,inf_13_17,inf_0_9,inf_10_19,inf_20_29,inf_30_39,inf_40_49,inf_50_59,inf_60_69,inf_70_79,inf_80_plus,ant_total,ant_6_7,ant_8_12,ant_13_17,ant_0_9,ant_10_19,ant_20_29,ant_30_39,ant_40_49,ant_50_59,ant_60_69,ant_70_79,ant_80_plus,PrevalenceAasu,PrevalenceAfao,PrevalenceAfono,PrevalenceAgugulu,PrevalenceAlao,PrevalenceAlega,PrevalenceAlofau,PrevalenceAmaluia,PrevalenceAmanave,PrevalenceAmaua,PrevalenceAmouli,PrevalenceAnua,PrevalenceAoa,PrevalenceAoloau,PrevalenceAsili,PrevalenceAtuu,PrevalenceAua,PrevalenceAuasi,PrevalenceAumi,PrevalenceAunuu,PrevalenceAuto,PrevalenceAvaio,PrevalenceFagaalu,PrevalenceFagaitua,PrevalenceFagalii,PrevalenceFagamalo,PrevalenceFaganeanea,PrevalenceFagasa,PrevalenceFagatogo,PrevalenceFailolo,PrevalenceFaleniu,PrevalenceFatumafuti,PrevalenceFutiga,PrevalenceIliili,PrevalenceLaulii,PrevalenceLeloaloa,PrevalenceLeone,PrevalenceMalaeimi,PrevalenceMalaeloa/Aitulagi,PrevalenceMalaeloa/Ituau,PrevalenceMaloata,PrevalenceMapusagafou,PrevalenceMasausi,PrevalenceMasefau,PrevalenceMatuu,PrevalenceMesepa,PrevalenceNua,PrevalenceNuuuli,PrevalenceOnenoa,PrevalencePagai,PrevalencePago,PrevalencePavaiai,PrevalencePoloa,PrevalenceSailele,PrevalenceSeetaga,PrevalenceTafuna,PrevalenceTaputimu,PrevalenceTula,PrevalenceUtulei,PrevalenceUtumea East,PrevalenceUtumea West,PrevalenceVailoatai,PrevalenceVaitogi,PrevalenceVatia,Prev_AntigenAasu,Prev_AntigenAfao,Prev_AntigenAfono,Prev_AntigenAgugulu,Prev_AntigenAlao,Prev_AntigenAlega,Prev_AntigenAlofau,Prev_AntigenAmaluia,Prev_AntigenAmanave,Prev_AntigenAmaua,Prev_AntigenAmouli,Prev_AntigenAnua,Prev_AntigenAoa,Prev_AntigenAoloau,Prev_AntigenAsili,Prev_AntigenAtuu,Prev_AntigenAua,Prev_AntigenAuasi,Prev_AntigenAumi,Prev_AntigenAunuu,Prev_AntigenAuto,Prev_AntigenAvaio,Prev_AntigenFagaalu,Prev_AntigenFagaitua,Prev_AntigenFagalii,Prev_AntigenFagamalo,Prev_AntigenFaganeanea,Prev_AntigenFagasa,Prev_AntigenFagatogo,Prev_AntigenFailolo,Prev_AntigenFaleniu,Prev_AntigenFatumafuti,Prev_AntigenFutiga,Prev_AntigenIliili,Prev_AntigenLaulii,Prev_AntigenLeloaloa,Prev_AntigenLeone,Prev_AntigenMalaeimi,Prev_AntigenMalaeloa/Aitulagi,Prev_AntigenMalaeloa/Ituau,Prev_AntigenMaloata,Prev_AntigenMapusagafou,Prev_AntigenMasausi,Prev_AntigenMasefau,Prev_AntigenMatuu,Prev_AntigenMesepa,Prev_AntigenNua,Prev_AntigenNuuuli,Prev_AntigenOnenoa,Prev_AntigenPagai,Prev_AntigenPago,Prev_AntigenPavaiai,Prev_AntigenPoloa,Prev_AntigenSailele,Prev_AntigenSeetaga,Prev_AntigenTafuna,Prev_AntigenTaputimu,Prev_AntigenTula,Prev_AntigenUtulei,Prev_AntigenUtumea East,Prev_AntigenUtumea West,Prev_AntigenVailoatai,Prev_AntigenVaitogi,Prev_AntigenVatia,Seed
9,2029,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,44108,1593,3802,4087,7279,8074,7745,7255,4134,3851,3497,1676,597,14,0,1,0,0,4,3,0,2,2,2,1,0,42,0,1,5,0,9,6,8,4,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711491,0,0.00634249,0.0027027,0,0.000878735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406504,0,0,0,0.00227273,0,0,0,0,0,0,0,0,0,0,0,0,0.00324149,0.000408831,0,0.00340136,0.00142298,0,0.00845666,0.00540541,0,0.0026362,0,0,0,0,0,0.000904977,0,0,0,0,0,0,0,0.00289981,0,0,0,0,0,0,0,0,2275310312
9,2030,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,43457,1488,3702,3953,7026,7854,7631,7227,4174,3775,3426,1729,615,20,0,1,0,0,2,6,1,1,4,3,2,1,53,0,1,4,0,6,13,9,6,9,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108382,0,0.00440529,0.00276243,0,0.00265018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132587,0.00309598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017331,0,0,0.00809717,0,0,0,0.00220264,0,0,0,0,0,0,0,0,0,0,0.000669344,0,0.00328947,0.000415282,0,0.00359712,0.00144509,0,0.00881057,0.00552486,0,0.00618375,0,0,0,0,0,0.000301841,0,0,0,0.000537634,0,0,0,0.00338833,0.00309598,0,0,0,0,0,0,0,2275310312
9,2031,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,42888,1403,3624,3830,6895,7522,7505,7223,4282,3668,3315,1823,655,30,0,0,2,0,2,8,4,3,6,3,2,2,80,1,0,6,1,8,24,12,7,14,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085034,0,0,0,0.00331675,0.000419639,0,0,0.00109369,0,0.00443459,0.00268097,0,0.00351803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207592,0.00317965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178891,0,0,0.00833333,0,0,0,0.00230415,0,0,0,0,0,0,0,0,0.00085034,0,0.000691563,0,0.00331675,0.00125892,0,0.00347222,0.00182282,0,0.0133038,0.0134048,0,0.0140721,0,0,0,0,0,0.000620347,0,0,0,0.000537057,0,0,0,0.00415184,0.0063593,0.002849,0,0,0,0,0,0,2275310312
9,2032,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,42224,1373,3470,3706,6605,7297,7395,7118,4496,3569,3192,1896,656,43,0,1,4,0,7,11,6,4,9,2,2,2,117,0,2,7,2,12,34,23,11,19,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171527,0,0,0,0.00314961,0.000427899,0,0.00724638,0.00183688,0,0.0045977,0,0,0.00364299,0,0,0,0,0,0.000312891,0,0,0.000361402,0,0,0,0,0.00286966,0.00491803,0,0,0,0,0.00110254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185185,0,0.00641026,0.00816327,0,0,0,0.00235849,0,0,0,0,0,0,0,0.00139276,0.00428816,0,0.000715308,0,0.00944882,0.0021395,0,0.00724638,0.00330639,0,0.0229885,0.0163934,0,0.0145719,0,0,0,0,0,0.000938673,0,0,0.000722804,0.00106213,0,0,0,0.00513518,0.0114754,0.00292398,0,0,0,0.00220507,0,0,2275310312
9,2033,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,41645,1236,3396,3561,6328,7093,7302,6886,4813,3463,3124,1918,718,72,0,1,6,0,8,15,13,8,12,7,6,3,167,3,1,10,4,14,47,31,16,25,17,8,5,0,0.00617284,0,0,0,0,0,0,0.00273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349956,0,0.000729395,0,0.00317965,0.000431406,0,0.0109489,0.00259644,0.0011325,0.0146341,0.00813008,0,0.00638104,0.0052356,0,0,0,0,0.000319591,0,0,0.000720981,0.000533333,0,0,0,0.00383494,0.0049505,0,0,0,0,0,0.000819001,0.00191571,0,0.0123457,0,0,0,0,0,0,0.00273973,0,0,0,0.00191939,0,0.00632911,0.00877193,0.000677507,0,0,0.00238663,0,0,0.00161031,0.00340136,0,0,0,0,0.00699913,0,0.00145879,0,0.0143084,0.00172563,0,0.0145985,0.00408012,0.0011325,0.0439024,0.0216802,0,0.01732,0.0052356,0.00234192,0,0,0,0.00191755,0.0138889,0,0.00144196,0.000533333,0,0,0.00497512,0.00598251,0.0181518,0.00294118,0,0,0,0.00225734,0.002457,0.00191571,2275310312
9,2034,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,41039,1203,3371,3347,6137,6818,7151,6768,5000,3376,3046,1992,751,92,0,2,2,0,10,22,23,5,12,10,6,4,247,4,9,5,9,22,58,66,18,31,26,10,7,0,0.00641026,0,0,0,0,0,0,0.00276243,0,0,0,0,0,0,0,0,0,0,0.00241546,0,0,0.00164204,0.00334448,0.00574713,0,0,0,0.00367309,0,0.000730994,0,0.00329489,0.00220556,0,0.0150943,0.0026465,0.00115207,0.0141844,0.0164384,0,0.00825688,0.00549451,0.00255102,0,0,0,0.000956938,0,0,0.00108893,0.000540833,0,0,0,0.0032695,0.00831947,0,0,0,0,0.00112613,0.00247729,0.00380228,0,0.0128205,0.00252525,0,0,0,0.00421053,0,0.00276243,0,0,0,0.00381679,0.00335008,0.00621118,0,0.00139958,0,0,0.00483092,0,0,0.00656814,0.00334448,0.00574713,0,0,0,0.0119376,0,0.00438596,0,0.014827,0.00485223,0,0.0301887,0.00680529,0.00460829,0.0449173,0.0328767,0,0.0211009,0.00549451,0.00510204,0,0,0,0.00382775,0.0135135,0,0.00254083,0.003245,0,0,0.00505051,0.00638331,0.0266223,0.00292398,0,0,0,0.00563063,0.00660611,0.00380228,2275310312
9,2035,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,40478,1237,3152,3292,5955,6648,6948,6626,5175,3321,3004,2013,788,132,0,1,3,0,10,32,35,8,18,17,7,5,357,6,13,10,14,35,70,99,34,45,35,14,11,0,0.00662252,0,0,0,0,0,0,0.00826446,0,0,0,0,0,0,0,0,0,0,0.00238663,0,0,0.00161551,0.00333333,0.00558659,0.0163934,0,0.0015361,0.00466853,0,0.000736377,0,0.00490196,0.00404494,0.0017452,0.0194553,0.00380373,0.00117509,0.0217918,0.0218579,0,0.00924214,0.0114286,0.00266667,0,0,0,0.00163185,0,0,0.00146951,0.0010983,0,0,0,0.00423662,0.00853242,0,0.00225734,0,0,0.00348837,0.00506757,0.00775194,0.0030303,0.0264901,0.00253165,0,0.00503778,0,0.004158,0,0.00826446,0,0,0,0.00191571,0.0034904,0.00636943,0,0.0035461,0,0,0.0071599,0,0,0.00646204,0.00333333,0.0223464,0.0163934,0,0.0015361,0.0140056,0,0.00294551,0,0.0212418,0.00853933,0.0017452,0.0428016,0.0121719,0.00705053,0.0581114,0.0519126,0,0.0249538,0.0114286,0.00533333,0,0.00280112,0,0.00522193,0.0114943,0,0.00661278,0.00604064,0,0,0.00512821,0.00815942,0.0307167,0.00287356,0.00225734,0,0,0.0139535,0.00760135,0.00968992,2275310312
10,2010,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,54359,2578,6237,6313,12893,12305,7109,6973,6835,4625,2354,1265,0,188,0,9,22,6,33,33,38,40,19,12,7,0,1258,0,83,162,38,280,206,222,227,155,84,46,0,0.00202429,0.00549451,0.00763359,0,0.0040404,0.0185185,0.00154799,0,0,0.0117647,0.00326087,0,0.00233918,0.00162602,0,0.00278552,0.00385171,0,0.00537634,0.00458716,0,0,0.00549451,0.00461894,0.0323887,0,0.00666667,0.00240674,0.00345423,0.00925926,0.00421496,0,0.00691563,0.00219092,0.0044843,0.00223214,0.00318674,0.00338409,0.00286533,0.00181818,0,0.0017762,0.0121951,0.00470588,0.00250627,0.00225225,0.0070922,0.00151707,0,0.0254237,0.00480648,0.00244898,0,0,0.00334448,0.00402769,0.00237812,0.00493827,0.00292398,0,0,0.00276434,0.00153139,0.003125,0.0222672,0.0384615,0.028626,0,0.0222222,0.0740741,0.0201238,0.0123457,0.028,0.0176471,0.0217391,0.0555556,0.0116959,0.0227642,0.00446429,0.0139276,0.0216659,0.00884956,0.0376344,0.0206422,0.0305344,0.0227273,0.0230769,0.0230947,0.202429,0.0425532,0.0333333,0.0276775,0.019574,0.0277778,0.0268704,0.00884956,0.0235131,0.0200313,0.0201794,0.0133929,0.0258126,0.0228426,0.0157593,0.0127273,0.125,0.0142096,0.0487805,0.0235294,0.0250627,0.018018,0.0141844,0.0247788,0.00666667,0.0338983,0.0235264,0.022449,0.00518135,0.04,0.0133779,0.0231592,0.0225922,0.0271605,0.0219298,0.0208333,0,0.0179682,0.0270546,0.0140625,3662104496
10,2011,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53984,2521,6138,6080,12617,12129,7327,6706,6712,4719,2465,1198,111,225,1,15,23,12,44,39,45,31,29,14,11,0,1320,4,80,153,33,289,233,220,232,167,94,48,4,0.00412371,0.011236,0.00572519,0,0.0040404,0,0.00649351,0,0,0.0184049,0.00430108,0.0555556,0.00357995,0.00489396,0,0,0.00491884,0,0.00925926,0.00686499,0,0.0185185,0.00654308,0.00737101,0.0357143,0,0.00657895,0.00236686,0.003517,0.00943396,0.00418848,0,0.00410397,0.0025641,0.00345622,0.00221239,0.00382653,0.00346921,0.00283688,0.00179533,0,0.00258398,0.0125786,0.00230415,0.00247525,0.0022779,0.00684932,0.00101989,0,0.0333333,0.00734549,0.00207297,0,0,0.00361011,0.00534011,0.00120192,0.0026455,0.003003,0,0,0.00417246,0.00360453,0.00157729,0.0247423,0.0449438,0.0229008,0,0.020202,0.0363636,0.0308442,0.0125786,0.0298507,0.0306748,0.0215054,0.111111,0.0167064,0.0261011,0,0.0080429,0.0236104,0.00884956,0.0277778,0.020595,0.0269231,0.0740741,0.0250818,0.029484,0.194444,0.0384615,0.0394737,0.0248521,0.0222743,0.0377358,0.0256545,0.00980392,0.0218878,0.0201923,0.0241935,0.0154867,0.0283801,0.0242845,0.0198582,0.0179533,0.0769231,0.0146425,0.0566038,0.0230415,0.0272277,0.0159453,0.0273973,0.0234574,0,0.05,0.0283688,0.0228027,0.00487805,0.0273973,0.0144404,0.0246662,0.0216346,0.0185185,0.0285285,0.0196078,0,0.0194715,0.0257467,0.0173502,3662104496
10,2012,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53632,2466,6037,5884,12405,11922,7665,6416,6563,4806,2524,1126,205,332,5,28,40,13,88,45,52,55,43,19,16,1,1793,18,136,260,69,510,302,249,283,198,116,57,9,0.00621118,0.0120482,0.00754717,0,0.00767754,0,0.00970874,0,0,0.0194805,0.00447427,0.0555556,0.00857843,0.00650407,0,0.00268097,0.00552764,0,0.00904977,0.00659341,0,0.0185185,0.00755124,0.0153846,0.0398406,0,0.0127389,0.00470035,0.00361664,0.0102041,0.00581395,0,0.0154494,0.00557012,0.00588928,0.00219298,0.00646831,0.00432526,0.00581395,0.00191205,0,0.00334169,0.0186335,0.00224215,0.00251256,0.00449438,0.0121951,0.00230415,0,0.0560748,0.00963489,0.00497925,0,0,0.00346021,0.00710029,0.0037594,0.00524934,0.00304414,0.0188679,0,0.00489168,0.00696677,0.00308166,0.0331263,0.0722892,0.045283,0,0.0364683,0,0.0436893,0.0175439,0.021978,0.0779221,0.0279642,0.166667,0.0220588,0.0325203,0.00456621,0.0107239,0.0336683,0.0247934,0.0316742,0.0241758,0.0262172,0.0555556,0.0377562,0.0487179,0.223108,0.0363636,0.0636943,0.0317274,0.0289331,0.0408163,0.0338266,0,0.0351124,0.0321101,0.0365135,0.0219298,0.0352523,0.033737,0.0290698,0.0229446,0.142857,0.0242272,0.0745342,0.0224215,0.0326633,0.0247191,0.0426829,0.0261137,0,0.0841121,0.0408215,0.033195,0.00985222,0.0126582,0.0207612,0.0329656,0.0313283,0.0341207,0.04414,0.0188679,0.0175439,0.0293501,0.0364416,0.01849,3662104496
10,2013,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53116,2384,5944,5655,12030,11579,8031,6208,6374,4890,2627,1105,272,494,9,47,77,22,144,73,67,71,58,36,22,1,2417,27,212,364,100,727,478,298,326,249,153,71,15,0.00601202,0.0198675,0.00770713,0,0.0117878,0.02,0.0130293,0,0,0.025974,0.00684932,0.0555556,0.0179949,0.00816993,0.00452489,0,0.0082602,0,0.00938967,0.00657895,0.00380228,0.0416667,0.0118026,0.0231959,0.0395257,0,0.0127389,0.00985222,0.0067402,0.0103093,0.00841662,0,0.0192308,0.00754593,0.0108827,0.00445434,0.0107629,0.00797872,0.0120664,0.0019305,0,0.00505476,0.0304878,0.00445434,0.00481928,0.0107527,0.0120482,0.00308087,0,0.0454545,0.0141352,0.00698152,0,0.0140845,0.00704225,0.0108821,0.00541272,0.00787402,0.0096463,0.0185185,0,0.0056899,0.011488,0.00646204,0.0320641,0.0794702,0.0539499,0,0.0491159,0.04,0.0700326,0.0184049,0.021978,0.11039,0.0388128,0.166667,0.0437018,0.0424837,0.0271493,0.0294118,0.0423335,0.0263158,0.0422535,0.0285088,0.0342205,0.0833333,0.0504292,0.0773196,0.205534,0.0185185,0.0764331,0.0406404,0.0410539,0.0412371,0.0473435,0,0.0549451,0.0413386,0.0435308,0.0311804,0.0433682,0.0478723,0.0437406,0.030888,0.142857,0.0336984,0.0792683,0.0356347,0.0506024,0.0408602,0.0783133,0.029525,0.0078125,0.145455,0.0580828,0.0406571,0,0.028169,0.028169,0.0500576,0.0405954,0.0472441,0.0530547,0.037037,0.016129,0.041963,0.0552516,0.0290792,3662104496
10,2014,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,52713,2326,5795,5545,11734,11272,8401,5994,6217,4953,2716,1085,341,728,6,61,116,31,215,122,91,93,88,55,26,7,3383,30,287,553,146,1036,689,404,443,343,205,92,25,0.0122951,0.0261438,0.0117878,0,0.0206186,0.0333333,0.0182119,0,0.00380228,0.0331126,0.0140187,0.0555556,0.025066,0.0114754,0.00434783,0,0.0109718,0.00869565,0.00888889,0.010846,0.00784314,0.0943396,0.0147524,0.0339426,0.0592885,0,0.0197368,0.0136646,0.00929368,0.0188679,0.0132066,0,0.0237099,0.0143198,0.0132053,0.0132743,0.0151844,0.00622776,0.0141732,0.00383877,0,0.00741962,0.0473373,0.0111857,0.007109,0.0106838,0.0282486,0.00565262,0,0.0636364,0.021705,0.0102754,0,0.0263158,0.0035461,0.0152376,0.00958904,0.00742574,0.0113269,0.0172414,0.0172414,0.0127724,0.0167879,0.0114754,0.0512295,0.111111,0.0746562,0.0232558,0.0762887,0.0666667,0.0827815,0.00653595,0.0342205,0.139073,0.067757,0.222222,0.085752,0.0590164,0.0478261,0.0406977,0.0543365,0.0434783,0.0488889,0.0542299,0.054902,0.150943,0.0716544,0.120104,0.217391,0,0.105263,0.0484472,0.0495663,0.0660377,0.0639197,0.00917431,0.0892608,0.0613706,0.0708283,0.0530973,0.0591881,0.0498221,0.0551181,0.0422265,0.25,0.0453421,0.118343,0.0536913,0.0616114,0.0598291,0.118644,0.036742,0.00819672,0.209091,0.0865586,0.0575421,0.00904977,0.0394737,0.0496454,0.0714101,0.0616438,0.0544554,0.0711974,0.0344828,0.0689655,0.0616078,0.0766648,0.0639344,3662104496
10,2015,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.899106,0.002,0.00041,A,0,26,52233,2252,5670,5482,11464,11039,8668,5797,6074,4973,2778,1072,368,1101,11,94,155,50,314,216,131,142,128,84,27,9,4586,55,361,683,210,1298,1013,559,583,488,277,123,35,0.0238612,0.0340136,0.0205339,0,0.0283976,0.0508475,0.0316901,0.00621118,0.00671141,0.02,0.0263473,0.08,0.0302632,0.0165289,0.00909091,0.00295858,0.0152632,0.00833333,0.00478469,0.0243902,0.015625,0.111111,0.0324324,0.0461957,0.0629921,0,0.0350877,0.0188679,0.0148579,0.0188679,0.0185676,0,0.0248963,0.021509,0.0220859,0.0217391,0.0216098,0.0129991,0.02,0.0116054,0,0.0127119,0.0448718,0.0236052,0.00987654,0.0171306,0.0558659,0.0109747,0,0.103774,0.0304172,0.0178423,0,0.0357143,0.0140845,0.0243024,0.0189445,0.0121655,0.0176,0.0147059,0.0392157,0.0168067,0.0250278,0.0116667,0.0780911,0.142857,0.0965092,0.0408163,0.10142,0.152542,0.116197,0.0248447,0.0402685,0.14,0.0898204,0.16,0.114474,0.0842975,0.0636364,0.0473373,0.0657895,0.05,0.0430622,0.0931264,0.0742188,0.166667,0.114595,0.168478,0.232283,0,0.134503,0.0654088,0.0768734,0.0943396,0.0859416,0.0190476,0.121715,0.0829635,0.106748,0.0826087,0.0842468,0.0705664,0.0969231,0.0638298,0.153846,0.0652542,0.134615,0.0858369,0.0691358,0.0856531,0.145251,0.0522603,0.00826446,0.311321,0.113324,0.079668,0.0184332,0.047619,0.084507,0.0977241,0.097429,0.0827251,0.0864,0.0294118,0.117647,0.0802139,0.0973304,0.08,3662104496
10,2016,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.899352,0.002,0.00041,A,0,26,51715,2203,5470,5389,11192,10765,8925,5614,5888,5026,2841,1079,385,144,1,7,23,6,34,39,21,20,16,5,2,1,3155,31,214,396,126,769,823,376,418,369,177,69,28,0.00443459,0.0125786,0,0,0.00817996,0.0178571,0.00865052,0.00584795,0.00600601,0,0.00385604,0,0.0013459,0.00483871,0.00446429,0,0.00262881,0,0.004329,0.00437637,0,0.0204082,0.00765027,0.00540541,0.00406504,0,0,0,0.00269542,0,0.00160686,0,0.00137174,0.000705467,0,0.00453515,0.00188442,0.00281426,0.00325733,0.00198413,0,0.00257069,0,0.00596421,0,0.00638298,0,0.00104657,0,0.0102041,0.00301866,0.0033195,0,0,0,0.00310358,0.0085592,0.004914,0.00330033,0,0.02,0.00151976,0.00284738,0.00165017,0.0554324,0.100629,0.0490405,0,0.0858896,0.160714,0.100346,0.0467836,0.024024,0.0680272,0.066838,0.08,0.0794078,0.0451613,0.0401786,0.0299401,0.0425868,0.0330579,0.034632,0.0722101,0.0452675,0.122449,0.0775956,0.137838,0.130081,0,0.0609756,0.0476804,0.0579515,0.0808081,0.0573112,0.0105263,0.0781893,0.0511464,0.067734,0.0702948,0.0559045,0.0562852,0.0635179,0.0416667,0.0714286,0.0479863,0.0914634,0.0656064,0.0427136,0.0702128,0.0707071,0.0387232,0.016,0.183673,0.0740944,0.0506224,0.0136986,0.0266667,0.0526316,0.0713824,0.0870185,0.0663391,0.0577558,0.047619,0.08,0.0630699,0.0666287,0.0544554,3662104496
10,2017,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.900532,0.002,0.00041,A,0,26,51142,2169,5337,5280,10844,10538,9154,5457,5733,5034,2862,1106,414,23,1,0,3,1,4,11,3,1,2,1,0,0,1735,16,94,199,54,401,480,232,210,215,89,37,17,0,0.00719424,0,0,0.0021097,0,0.00178891,0,0.00308642,0,0.00132626,0,0,0,0,0,0,0,0,0,0,0.0196078,0.00113379,0,0,0,0,0,0,0,0,0,0.00134953,0,0,0,0,0.00186393,0,0.00196078,0,0,0,0,0,0,0,0,0,0.00970874,0.00111328,0,0,0,0,0.000650026,0.00145985,0,0,0,0,0,0.000591716,0,0.0328228,0.0647482,0.0352423,0,0.0443038,0.0681818,0.0554562,0.0388889,0.0154321,0.025,0.0384615,0.0769231,0.0375335,0.0309951,0.0184332,0.0188088,0.0217622,0,0.00803213,0.0482456,0.030303,0.0784314,0.0442177,0.076087,0.0528455,0.0298507,0.0361446,0.030914,0.0359079,0.06,0.0244035,0.0104167,0.0458839,0.0296429,0.0317662,0.0372093,0.0315921,0.0391426,0.0308748,0.0176471,0,0.0269097,0.0514286,0.0527383,0.0205656,0.0350515,0.0428571,0.0202721,0.008,0.0776699,0.0420262,0.0280452,0.00921659,0,0.024055,0.0405616,0.0437956,0.0486618,0.0296684,0.030303,0.037037,0.0328244,0.0372781,0.0257732,3662104496
10,2018,0.9,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.899253,0.002,0.00041,A,0,26,50612,2145,5179,5193,10536,10297,9360,5306,5530,5061,2981,1124,417,1,0,0,0,0,0,1,0,0,0,0,0,0,832,3,36,89,25,179,249,110,95,93,48,22,11,0,0,0,0,0,0,0.00178891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199115,0.0373134,0.0197802,0,0.0215983,0.0789474,0.0339893,0.0268817,0.00900901,0.00671141,0.0208623,0,0.0150273,0.0254372,0.00442478,0.00306748,0.00863931,0,0.00408163,0.0172414,0.0147783,0.0588235,0.0208333,0.0359116,0.0258621,0.03125,0.0238095,0.0163043,0.0173797,0.0217391,0.0150586,0,0.0284939,0.0117087,0.0142487,0.0216346,0.0150706,0.0185357,0.0138169,0.00592885,0,0.0115761,0.0209424,0.026694,0.00261097,0.0142566,0.0234742,0.00894551,0,0.0283019,0.0193072,0.0141449,0.00480769,0.0125,0.00696864,0.0201981,0.0130246,0.0239234,0.0159011,0,0.0178571,0.016055,0.021097,0.0119454,3662104496
