SimulationNumber,Year,MDACoverageAttempted,MDAKillProb1,MDAFullSterProb1,MDAPartSterProb1,MDASterDur1,MDAPartSterMagnitude1,MDAMinAge1,MDAKillProb2,MDAFullSterProb2,MDAPartSterProb2,MDASterDur2,MDAPartSterMagnitude2,MDAMinAge2,MDAStartYear,MDANumRounds,MDAYearsBetweenRounds,Add_MDA,Add_Scheme,Add_Start,Add_Rounds,Add_Years_Between,Add_N_Work_or_Vil,Add_School_Coverage,Add_Work_Coverage,Team_MDA,AchievedMDACoverage,ProbOneGender,ProbBothGender,InitType,InitPrev,SimYears,Pop_total,Pop_6_7,Pop_8_12,Pop_13_17,Pop_0_9,Pop_10_19,Pop_20_29,Pop_30_39,Pop_40_49,Pop_50_59,Pop_60_69,Pop_70_79,Pop_80_plus,inf_total,inf_6_7,inf_8_12,inf_13_17,inf_0_9,inf_10_19,inf_20_29,inf_30_39,inf_40_49,inf_50_59,inf_60_69,inf_70_79,inf_80_plus,ant_total,ant_6_7,ant_8_12,ant_13_17,ant_0_9,ant_10_19,ant_20_29,ant_30_39,ant_40_49,ant_50_59,ant_60_69,ant_70_79,ant_80_plus,PrevalenceAasu,PrevalenceAfao,PrevalenceAfono,PrevalenceAgugulu,PrevalenceAlao,PrevalenceAlega,PrevalenceAlofau,PrevalenceAmaluia,PrevalenceAmanave,PrevalenceAmaua,PrevalenceAmouli,PrevalenceAnua,PrevalenceAoa,PrevalenceAoloau,PrevalenceAsili,PrevalenceAtuu,PrevalenceAua,PrevalenceAuasi,PrevalenceAumi,PrevalenceAunuu,PrevalenceAuto,PrevalenceAvaio,PrevalenceFagaalu,PrevalenceFagaitua,PrevalenceFagalii,PrevalenceFagamalo,PrevalenceFaganeanea,PrevalenceFagasa,PrevalenceFagatogo,PrevalenceFailolo,PrevalenceFaleniu,PrevalenceFatumafuti,PrevalenceFutiga,PrevalenceIliili,PrevalenceLaulii,PrevalenceLeloaloa,PrevalenceLeone,PrevalenceMalaeimi,PrevalenceMalaeloa/Aitulagi,PrevalenceMalaeloa/Ituau,PrevalenceMaloata,PrevalenceMapusagafou,PrevalenceMasausi,PrevalenceMasefau,PrevalenceMatuu,PrevalenceMesepa,PrevalenceNua,PrevalenceNuuuli,PrevalenceOnenoa,PrevalencePagai,PrevalencePago,PrevalencePavaiai,PrevalencePoloa,PrevalenceSailele,PrevalenceSeetaga,PrevalenceTafuna,PrevalenceTaputimu,PrevalenceTula,PrevalenceUtulei,PrevalenceUtumea East,PrevalenceUtumea West,PrevalenceVailoatai,PrevalenceVaitogi,PrevalenceVatia,Prev_AntigenAasu,Prev_AntigenAfao,Prev_AntigenAfono,Prev_AntigenAgugulu,Prev_AntigenAlao,Prev_AntigenAlega,Prev_AntigenAlofau,Prev_AntigenAmaluia,Prev_AntigenAmanave,Prev_AntigenAmaua,Prev_AntigenAmouli,Prev_AntigenAnua,Prev_AntigenAoa,Prev_AntigenAoloau,Prev_AntigenAsili,Prev_AntigenAtuu,Prev_AntigenAua,Prev_AntigenAuasi,Prev_AntigenAumi,Prev_AntigenAunuu,Prev_AntigenAuto,Prev_AntigenAvaio,Prev_AntigenFagaalu,Prev_AntigenFagaitua,Prev_AntigenFagalii,Prev_AntigenFagamalo,Prev_AntigenFaganeanea,Prev_AntigenFagasa,Prev_AntigenFagatogo,Prev_AntigenFailolo,Prev_AntigenFaleniu,Prev_AntigenFatumafuti,Prev_AntigenFutiga,Prev_AntigenIliili,Prev_AntigenLaulii,Prev_AntigenLeloaloa,Prev_AntigenLeone,Prev_AntigenMalaeimi,Prev_AntigenMalaeloa/Aitulagi,Prev_AntigenMalaeloa/Ituau,Prev_AntigenMaloata,Prev_AntigenMapusagafou,Prev_AntigenMasausi,Prev_AntigenMasefau,Prev_AntigenMatuu,Prev_AntigenMesepa,Prev_AntigenNua,Prev_AntigenNuuuli,Prev_AntigenOnenoa,Prev_AntigenPagai,Prev_AntigenPago,Prev_AntigenPavaiai,Prev_AntigenPoloa,Prev_AntigenSailele,Prev_AntigenSeetaga,Prev_AntigenTafuna,Prev_AntigenTaputimu,Prev_AntigenTula,Prev_AntigenUtulei,Prev_AntigenUtumea East,Prev_AntigenUtumea West,Prev_AntigenVailoatai,Prev_AntigenVaitogi,Prev_AntigenVatia,Seed
19,2013,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53165,2399,5941,5687,12093,11622,8070,6197,6385,4886,2582,1066,264,312,4,11,24,12,49,51,54,58,49,28,9,2,1662,10,60,143,47,283,332,289,284,237,122,54,14,0.00647948,0.0178571,0.00187617,0.0377358,0,0,0.0031746,0.00671141,0,0.0340909,0.00805524,0,0.00498132,0.00319489,0.00956938,0.00536193,0.00608519,0,0.0187793,0.00700935,0.00787402,0,0.00537634,0.00455581,0.0378151,0,0.0333333,0,0.00182927,0,0.00601751,0,0.00438596,0.00662032,0.00478469,0.00704225,0.00511182,0.0114537,0.00561798,0.00181488,0,0.0070922,0,0.0167464,0.00508906,0.00209644,0,0.00835655,0,0,0.00582473,0.00648824,0.0102041,0,0.00664452,0.00394051,0.00497512,0.00995025,0.00765697,0,0.0208333,0.0036523,0.0075431,0,0.0388769,0.0535714,0.0187617,0.0377358,0.0336634,0.031746,0.0190476,0.0402685,0.0207469,0.0852273,0.0310702,0,0.0261519,0.0351438,0.0239234,0.0214477,0.0370183,0.00952381,0.056338,0.0420561,0.0275591,0,0.0236559,0.0273349,0.189076,0,0.146667,0.0206561,0.0231707,0,0.0262582,0.0188679,0.0307018,0.0337637,0.0203349,0.0399061,0.0268371,0.0405286,0.0280899,0.0199637,0,0.0390071,0.00645161,0.0502392,0.0229008,0.0251572,0,0.0379843,0,0.0265487,0.0304474,0.0320357,0.0714286,0,0.0299003,0.0265667,0.0248756,0.0323383,0.0367534,0,0.0833333,0.0292184,0.0387931,0.0141509,2182202632
19,2014,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,52706,2339,5830,5600,11772,11360,8410,5987,6223,4956,2644,1041,313,434,6,12,31,12,47,92,72,71,81,36,19,4,1986,20,78,150,69,292,444,323,326,310,138,68,16,0.00863931,0.0240964,0.00186567,0.0357143,0.00990099,0,0.0047619,0.00662252,0,0.0337079,0.00952381,0,0.0075188,0.00166389,0.0287081,0.00554017,0.00921187,0,0.0183486,0.00921659,0.0113636,0,0.00437637,0.00938967,0.0555556,0,0.0331126,0,0.00255102,0,0.00764192,0,0.00734214,0.0087073,0.00981595,0.0104712,0.0070922,0.0202109,0.00558659,0.00550459,0,0.0105079,0,0.0239808,0.0025974,0.00634249,0,0.011687,0,0,0.0085906,0.00696436,0,0,0.00974026,0.00608057,0.00382653,0.0123762,0.0113636,0,0.06,0.00384025,0.0121951,0,0.0518359,0.0662651,0.0223881,0.0714286,0.0356436,0,0.0206349,0.0463576,0.016129,0.0786517,0.0321429,0,0.037594,0.0415973,0.0574163,0.0193906,0.0522006,0.00970874,0.0825688,0.0483871,0.030303,0,0.0273523,0.0352113,0.192308,0,0.172185,0.0177096,0.026148,0.00961538,0.0327511,0.0183486,0.0367107,0.0405224,0.0380368,0.052356,0.0312701,0.0492091,0.0265363,0.0275229,0,0.0464098,0,0.0671463,0.025974,0.0486258,0.00680272,0.0500508,0,0.00990099,0.0354362,0.0389185,0.0628272,0,0.0324675,0.0310362,0.0229592,0.0420792,0.0568182,0,0.1,0.0268817,0.0471175,0.0181818,2182202632
19,2015,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.700059,0.002,0.00041,A,0,26,52217,2271,5678,5494,11520,11033,8724,5865,6023,4950,2703,1061,338,623,11,11,42,21,64,117,106,106,118,56,30,5,2533,41,93,170,107,336,570,416,410,392,191,84,27,0.0129032,0.0290698,0.00182482,0.031746,0.0114943,0,0.00805153,0.00740741,0,0.0348837,0.0120048,0,0.0156028,0.00331126,0.0571429,0.00561798,0.0140187,0,0.0192308,0.0139535,0.0166667,0,0.00769231,0.016092,0.0765957,0,0.0454545,0,0.00134048,0,0.0115132,0,0.00719424,0.0132879,0.014742,0.0183727,0.00959079,0.0244565,0.00839161,0.00571429,0,0.0164788,0,0.0292683,0.00275482,0.0123711,0,0.0192259,0,0,0.0113135,0.00947672,0,0,0.0103448,0.00966061,0.00881612,0.0176322,0.0149007,0,0.0943396,0.00849421,0.0140528,0.0015949,0.0602151,0.0813953,0.0255474,0.0952381,0.0498084,0,0.0338164,0.0592593,0.0155642,0.122093,0.0480192,0.0322581,0.0439716,0.0380795,0.114286,0.0252809,0.0742471,0.00952381,0.0865385,0.0488372,0.0375,0,0.0428571,0.0482759,0.221277,0,0.207792,0.022646,0.0254692,0.0183486,0.0537281,0.0186916,0.047482,0.0528109,0.0479115,0.0708661,0.0412404,0.0679348,0.0307692,0.0304762,0,0.0529055,0,0.0780488,0.0275482,0.0597938,0.00680272,0.0650139,0,0.0172414,0.0466336,0.0473836,0.0612245,0,0.0448276,0.0400407,0.034005,0.0554156,0.0711921,0,0.150943,0.0339768,0.0562114,0.0191388,2182202632
19,2016,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.69636,0.002,0.00041,A,0,26,51752,2202,5500,5385,11225,10784,8979,5692,5848,4993,2771,1096,364,260,6,4,20,12,31,49,45,49,44,18,11,1,2080,31,77,134,93,264,496,324,336,337,140,67,23,0.00221729,0.0116279,0.00181159,0,0.00186916,0,0.00163132,0,0,0.0193548,0.00249377,0,0.00434783,0,0.0191388,0,0.00856073,0,0.0153061,0.00235849,0.00404858,0,0.00337079,0.00461894,0.0366972,0,0.0136986,0,0.00136705,0,0.00392597,0,0.00281294,0.00479781,0.00740741,0,0.00606447,0.0153707,0.00409836,0.00196464,0,0.00434028,0,0.00469484,0,0.00840336,0,0.00854258,0,0,0.00534008,0.0037298,0,0,0.00338983,0.0047224,0.00631313,0.00247525,0.00675676,0,0.0188679,0.0031348,0.00577034,0,0.059867,0.0697674,0.0199275,0.0972222,0.0411215,0,0.0277325,0.037037,0.0185874,0.0774194,0.0411471,0,0.0434783,0.031405,0.133971,0.0164835,0.0679508,0,0.0663265,0.0330189,0.0283401,0,0.0382022,0.0508083,0.183486,0,0.184932,0.0116144,0.0218729,0.00980392,0.0504767,0.0277778,0.0295359,0.0407814,0.0518519,0.0603675,0.0360677,0.0614828,0.0327869,0.0235756,0,0.0416667,0,0.056338,0.0247934,0.0483193,0.0127389,0.0509966,0,0.0165289,0.0379427,0.0368835,0.0218579,0,0.0338983,0.0313976,0.0277778,0.0346535,0.0625,0,0.113208,0.0321317,0.0496249,0.0145631,2182202632
19,2017,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.699484,0.002,0.00041,A,0,26,51212,2190,5350,5299,10926,10576,9104,5567,5668,4999,2824,1165,383,111,2,1,6,6,7,30,17,22,14,12,2,1,1432,21,45,87,76,154,359,221,216,241,113,36,16,0,0,0,0,0,0,0,0,0,0.0125786,0.00127226,0,0.00305344,0.00163666,0.00952381,0,0.00326087,0,0.0102564,0,0,0,0.00111607,0.00479616,0.0238095,0,0.00746269,0,0,0,0.00233645,0,0.00145138,0.00173671,0.00616523,0,0.00224431,0.00451264,0.00143678,0.00195695,0,0.000835422,0,0.00238095,0.00288184,0.00617284,0,0.00313972,0,0,0.00371854,0.00122249,0,0,0,0.00191644,0.00263505,0.00239234,0.00172117,0,0.0175439,0.000799361,0.00118203,0,0.0221239,0.0822785,0.0131332,0.0416667,0.025878,0,0.0172117,0.03125,0.0147601,0.0691824,0.0356234,0,0.0381679,0.01473,0.12381,0.00837989,0.051087,0,0.0615385,0.0287081,0.0198413,0,0.0256696,0.0335731,0.142857,0.0149254,0.149254,0.00241255,0.0112597,0,0.0344626,0.0181818,0.0232221,0.0274401,0.0382244,0.0247934,0.0224431,0.0505415,0.0258621,0.0117417,0,0.0233918,0,0.0261905,0.0144092,0.0390947,0.0125786,0.0361068,0,0.0162602,0.0257437,0.0252649,0.0206186,0,0.0169492,0.0231251,0.0237154,0.0263158,0.0395869,0.0153846,0.0526316,0.0215827,0.0307329,0.0129241,2182202632
19,2018,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.700994,0.002,0.00041,A,0,26,50708,2203,5247,5205,10701,10370,9249,5439,5553,4943,2866,1199,388,49,1,1,1,3,5,12,6,6,10,6,1,0,975,14,39,55,49,101,252,142,144,167,85,23,12,0,0,0,0,0,0,0,0,0.00362319,0.00636943,0,0,0.00153846,0.00157729,0,0,0.00111235,0,0.00518135,0,0.00398406,0,0,0.00487805,0.00469484,0,0,0,0,0,0.00116822,0,0.00142857,0.000702741,0.00257732,0,0.000969932,0.0037037,0.00143885,0,0,0,0,0.00250627,0,0.00438596,0,0.00078637,0,0,0.00143513,0.000808081,0,0,0,0.000902062,0.00132275,0,0.00171821,0,0,0,0.000616143,0,0.014218,0.0414201,0.0094162,0.0322581,0.0182815,0,0.010582,0.0227273,0.0144928,0.0382166,0.0265152,0,0.0261538,0.00630915,0.0947867,0.00571429,0.0283648,0,0.0362694,0.0166667,0.0159363,0,0.017321,0.0268293,0.117371,0,0.0888889,0.00244798,0.0086145,0,0.0280374,0.00869565,0.0142857,0.0172171,0.0219072,0.0174419,0.0168122,0.0324074,0.0215827,0.00798403,0,0.019024,0,0.0250627,0.0114613,0.0350877,0.00613497,0.0228047,0,0,0.0195178,0.0153535,0.0152284,0,0,0.0171392,0.015873,0.0210773,0.032646,0,0.0408163,0.0151771,0.0184843,0.010118,2182202632
19,2019,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.700501,0.002,0.00041,A,0,26,50137,2103,5147,5089,10452,10092,9326,5403,5384,4943,2898,1241,398,17,1,0,1,1,1,5,2,1,4,1,2,0,563,9,27,29,34,54,150,87,78,95,44,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515464,0,0,0,0,0,0.00401606,0,0,0,0,0,0,0,0,0,0,0,0.00140647,0.000351617,0,0,0,0.000983284,0,0,0,0,0,0,0,0.00215517,0,0,0,0,0,0.000806777,0,0,0,0.000775294,0,0,0.00359712,0,0,0,0.00062461,0,0.0071599,0.0233918,0.00756144,0.0289855,0.0114723,0,0.00350877,0.0162602,0.00657895,0.0316456,0.0157274,0.0243902,0.0166163,0.0049505,0.0721649,0.00306748,0.0177976,0,0.0220994,0.00235849,0.0160643,0,0.00584112,0.0190931,0.0809524,0,0.0458015,0.0012837,0.0082397,0,0.0172005,0,0.0112518,0.00703235,0.0118265,0.00900901,0.0116129,0.0285152,0.0129125,0.00631579,0,0.013256,0,0.0180879,0.0058651,0.0258621,0,0.011195,0,0,0.0103245,0.0068576,0,0,0.0031746,0.0100788,0.00981767,0.0075,0.0143885,0,0.0204082,0.00690846,0.00999375,0.00343053,2182202632
19,2020,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,49517,1997,5092,4954,10086,9916,9357,5383,5269,4886,2945,1270,405,7,0,1,0,0,1,3,1,0,2,0,0,0,312,6,16,15,17,30,82,41,42,61,27,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222222,0,0.000263574,0,0.00746269,0,0,0,0,0,0.000262055,0,0,0.00179211,0,0,0,0,0,0.00479616,0.00578035,0.00183824,0.0163934,0.00992063,0,0,0.00746269,0.0030303,0.0186335,0.00665779,0,0.00769231,0.00475436,0.0564103,0.00328947,0.00745841,0,0.0160428,0,0.0198413,0,0.00360144,0.00992556,0.0462963,0,0.025641,0.00130719,0.00520833,0,0.010089,0,0.00714286,0.00390071,0.00935829,0.003125,0.0055756,0.0133745,0.00588235,0.00210084,0,0.005,0,0.0102041,0,0.0155556,0,0.00764365,0,0.0149254,0.00698663,0.00245198,0,0,0,0.00550314,0.00732064,0.00252525,0.00537634,0,0.0166667,0.00529568,0.00763845,0,2182202632
19,2021,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,48884,1973,4965,4858,9720,9767,9202,5576,5072,4836,2967,1324,420,15,0,3,1,0,4,3,2,2,4,0,0,0,238,5,11,13,8,26,60,36,25,40,31,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576037,0,0,0,0,0,0,0.005,0,0,0,0,0.000749625,0,0,0,0,0,0,0,0.000333556,0,0,0,0,0,0,0,0,0.00430108,0,0.000265816,0,0.0075188,0.000309502,0,0,0,0,0.000532907,0,0,0.00185529,0,0,0,0,0,0.00238095,0.00552486,0.00190114,0,0.0041841,0,0,0.00740741,0,0.013986,0.00396301,0,0.00732064,0.00321027,0.040201,0,0.00518433,0,0.00558659,0.00242718,0.0162602,0,0.00366748,0.01,0.0363636,0,0.00813008,0.001321,0.00374813,0,0.00607533,0,0.0041841,0.00324091,0.0069735,0.00327869,0.00466978,0.0102987,0.00590842,0.00209205,0,0.00343053,0,0.00501253,0,0.0193548,0,0.00584795,0,0.0225564,0.00495203,0.0012443,0,0,0,0.00506262,0.00746269,0.0027248,0.00742115,0,0,0.00542495,0.00321543,0,2182202632
19,2022,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,48334,1923,4874,4727,9407,9576,9009,5850,4930,4676,3092,1357,437,25,0,1,3,0,4,5,8,1,7,0,0,0,187,3,11,12,8,22,36,30,19,27,30,8,7,0,0,0,0,0,0,0.00170358,0,0,0,0.00131234,0,0,0,0,0,0.000564972,0,0,0,0,0,0,0.00252525,0,0,0,0,0.00077101,0,0,0,0,0.000371471,0,0,0.000668449,0,0,0,0,0,0,0,0,0.00431034,0,0.00108814,0,0.0140845,0.00094162,0,0,0,0,0.00067595,0,0,0.00194175,0,0,0,0,0,0,0,0,0,0.00225225,0,0.00170358,0.0075188,0,0.00684932,0.00393701,0,0.00285307,0.00312012,0.0466321,0,0.00282486,0,0,0,0.0125,0,0,0.010101,0.0144231,0,0.00900901,0.00264201,0.00385505,0,0.00302663,0,0.00275862,0.0026003,0.00437956,0.0031348,0.00367647,0.00908174,0.00291121,0,0,0.00174216,0,0.0025,0,0.0107759,0,0.00571273,0,0.0352113,0.00345261,0.00125261,0,0,0,0.00554279,0.0030303,0.00261097,0.00776699,0,0,0.0037037,0.0026264,0,2182202632
19,2023,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,47742,1863,4776,4663,9165,9373,8827,6136,4760,4532,3118,1389,442,41,0,1,1,0,3,7,16,1,5,7,1,1,174,1,5,8,6,15,34,40,18,18,25,12,6,0,0,0,0,0,0,0.00167785,0,0,0,0.00133869,0,0,0.00162602,0,0,0.00116822,0,0,0,0,0,0,0.00253807,0,0,0,0,0.0008,0,0,0,0,0.000747105,0,0,0.000670916,0,0,0,0,0,0,0,0,0.00639659,0,0.00163265,0,0.0283688,0.00127389,0.000421763,0,0,0,0.0013837,0,0,0.00403226,0,0,0,0,0,0,0,0,0,0,0,0.0033557,0.0145985,0,0.00724638,0.00401606,0,0.00290698,0.00325203,0.00990099,0,0.00292056,0,0,0,0.0122951,0,0.00261097,0.0152284,0.0047619,0,0,0.00403769,0.0032,0,0.00317058,0,0.00275482,0.00224131,0.00298507,0.00310559,0.00301912,0.00414938,0.00151745,0,0,0,0,0,0,0.0127932,0,0.00517007,0,0.0851064,0.0044586,0.000843526,0,0,0,0.0055348,0.00310559,0,0.0120968,0,0,0.00183993,0.00198675,0,2182202632
19,2024,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,47168,1838,4634,4579,8873,9156,8645,6401,4575,4432,3176,1447,463,54,0,1,2,1,4,6,20,2,7,6,5,3,209,2,8,11,7,24,41,49,26,23,20,11,8,0,0,0,0,0,0,0.0017331,0,0,0,0.0013624,0,0,0.00164745,0,0,0.00180832,0,0,0,0.00425532,0,0.00132626,0.00519481,0,0,0,0,0,0,0,0,0,0.000757863,0,0,0.000679348,0,0,0,0,0,0,0,0,0.00666667,0,0.00334821,0,0.0359712,0.00194175,0.000419992,0,0,0,0.001386,0,0,0.00417537,0,0,0,0.000668896,0,0,0,0,0,0,0,0.00519931,0.0138889,0,0,0.00544959,0,0,0.00329489,0.0103627,0,0.00421941,0,0,0,0.0170213,0,0.00132626,0.0155844,0,0,0,0.00414938,0.00401606,0,0.00385356,0,0.00285307,0.00416825,0.0014771,0,0.00305707,0.00208333,0,0,0,0.00087184,0,0,0,0.0133333,0,0.00753348,0,0.143885,0.00647249,0.000839983,0,0.00925926,0,0.00665281,0,0,0.0187891,0,0,0.00283554,0.00133779,0,2182202632
19,2025,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,46557,1790,4468,4545,8560,9002,8440,6601,4437,4325,3228,1511,453,71,1,0,4,2,7,8,20,8,11,9,4,2,277,7,10,16,18,28,59,59,39,32,22,12,8,0,0,0,0,0,0,0.00184502,0,0,0,0.00277778,0,0,0.00168067,0,0,0.00247066,0,0,0,0.012931,0,0.0013624,0.0078534,0,0,0,0,0,0,0,0,0,0.000763359,0,0,0.00102076,0,0,0,0,0.000865801,0,0,0,0.00884956,0,0.00449564,0,0.030303,0.00228087,0.000424268,0,0,0,0.00212314,0,0.00280112,0.00204918,0,0,0,0.000691085,0,0.0025,0,0,0,0,0,0.00922509,0.00719424,0,0,0.00833333,0,0,0.00672269,0.00995025,0.00359712,0.00494132,0,0,0,0.0301724,0,0.0027248,0.0287958,0,0,0,0.00275103,0.00330033,0,0.00260756,0,0.00135685,0.00648855,0,0,0.00340252,0,0,0,0,0.000865801,0,0,0,0.0243363,0,0.0115201,0,0.159091,0.00879765,0.00296988,0,0.00943396,0.003367,0.00863411,0,0.00840336,0.0184426,0,0,0.00383142,0.00276434,0,2182202632
19,2026,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,45979,1669,4376,4415,8246,8764,8307,6774,4317,4253,3258,1569,491,89,2,0,5,3,6,13,26,12,9,12,6,2,364,8,19,22,25,39,77,78,51,39,31,17,7,0,0,0,0,0,0,0.00191939,0,0,0,0.00273598,0,0,0.00166667,0,0,0.00384123,0,0,0,0,0,0.00136986,0.0078534,0,0,0,0,0.000825083,0,0,0,0,0.00198965,0,0,0.00206115,0.0011236,0.00154321,0,0,0.000861326,0,0,0,0.00904977,0,0.00561482,0,0.0451128,0.00197498,0,0,0.00917431,0,0.00298847,0,0,0.00206186,0,0,0,0.000707714,0,0.00250627,0,0.00399202,0,0,0,0.0115163,0.00704225,0,0.00740741,0.0123119,0,0.00311526,0.01,0.00507614,0.0037037,0.00960307,0,0,0,0.0186916,0,0.00410959,0.0418848,0,0,0,0.00286944,0.00330033,0,0.00331785,0,0,0.00756068,0.00154799,0.00319489,0.00721402,0.00561798,0.00154321,0,0,0.00258398,0,0.00251889,0,0.0497738,0,0.0140371,0,0.195489,0.00921659,0.00395083,0.0060241,0.0183486,0.0034965,0.0101039,0.00170068,0.00840336,0.0164948,0,0,0.0038835,0.00353857,0.00389864,2182202632
19,2027,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,45424,1563,4250,4318,7989,8556,8181,6968,4227,4114,3330,1547,512,129,2,1,6,4,8,24,27,22,15,17,8,4,457,7,29,24,32,54,95,90,65,51,41,16,13,0,0,0.0019685,0,0,0,0,0,0,0,0.00406504,0,0,0.00176678,0,0,0.00665336,0,0,0,0,0,0.00134409,0.0103896,0,0,0,0,0.000862813,0,0.000675219,0,0,0.00282372,0,0,0.00211416,0.00218818,0.00157729,0,0,0.00344828,0,0,0.00301205,0.0115473,0,0.0082363,0,0.0373134,0.00261267,0,0,0.00980392,0,0.00472644,0.00177936,0,0.00404858,0,0,0.000986193,0.000744602,0,0.00269542,0,0.00393701,0,0,0,0.0116732,0.00657895,0.00240964,0,0.0176152,0,0.00337268,0.0106007,0,0.00374532,0.0159681,0,0,0,0.0181818,0,0.00537634,0.0441558,0,0,0,0.00292398,0.00345125,0,0.0033761,0,0,0.0100847,0.00164204,0.00607903,0.0102185,0.00765864,0.00157729,0,0,0.00862069,0,0.002457,0.0060241,0.0646651,0,0.0201647,0,0.201493,0.0101241,0.00391986,0.00653595,0.0196078,0.00361011,0.0124606,0.00711744,0.011396,0.0182186,0,0,0.00690335,0.0022338,0.00391389,2182202632
19,2028,0.7,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,44808,1580,4106,4231,7694,8366,7989,7118,4132,4051,3344,1559,555,183,2,7,8,8,13,31,37,28,25,24,11,6,603,11,37,40,39,76,124,123,81,72,50,24,14,0,0,0.00190114,0,0,0,0,0.00645161,0,0,0.00424328,0,0,0,0,0.00387597,0.0109815,0,0,0,0,0,0.00410397,0.0239362,0,0,0,0,0.000887311,0,0.000675676,0,0,0.00324281,0,0,0.00352485,0.00225734,0.0016835,0.00265252,0,0.00719424,0,0.0025,0.00316456,0.0197531,0,0.0110145,0,0.0530303,0.00299202,0.000439174,0,0.00980392,0,0.00615693,0.00178571,0,0.00404858,0.016129,0,0.00193424,0.00150716,0,0.00564972,0,0.00380228,0,0,0,0.0119284,0.00645161,0.00240964,0,0.0226308,0,0.00348432,0.0125448,0,0.00775194,0.0219629,0,0,0,0.0141509,0,0.00683995,0.0452128,0,0,0,0.0015015,0.00354925,0,0.00405405,0.00970874,0.00284495,0.0158087,0.0033557,0.0060423,0.0148044,0.00902935,0.0016835,0.00530504,0,0.0188849,0,0.0075,0.00949367,0.0691358,0,0.0295652,0,0.219697,0.012633,0.00658762,0.00657895,0.0294118,0.00361011,0.0168958,0.00714286,0.0140056,0.0182186,0.016129,0,0.00870406,0.0037679,0.00392157,2182202632
