SimulationNumber,Year,MDACoverageAttempted,MDAKillProb1,MDAFullSterProb1,MDAPartSterProb1,MDASterDur1,MDAPartSterMagnitude1,MDAMinAge1,MDAKillProb2,MDAFullSterProb2,MDAPartSterProb2,MDASterDur2,MDAPartSterMagnitude2,MDAMinAge2,MDAStartYear,MDANumRounds,MDAYearsBetweenRounds,Add_MDA,Add_Scheme,Add_Start,Add_Rounds,Add_Years_Between,Add_N_Work_or_Vil,Add_School_Coverage,Add_Work_Coverage,Team_MDA,AchievedMDACoverage,ProbOneGender,ProbBothGender,InitType,InitPrev,SimYears,Pop_total,Pop_6_7,Pop_8_12,Pop_13_17,Pop_0_9,Pop_10_19,Pop_20_29,Pop_30_39,Pop_40_49,Pop_50_59,Pop_60_69,Pop_70_79,Pop_80_plus,inf_total,inf_6_7,inf_8_12,inf_13_17,inf_0_9,inf_10_19,inf_20_29,inf_30_39,inf_40_49,inf_50_59,inf_60_69,inf_70_79,inf_80_plus,ant_total,ant_6_7,ant_8_12,ant_13_17,ant_0_9,ant_10_19,ant_20_29,ant_30_39,ant_40_49,ant_50_59,ant_60_69,ant_70_79,ant_80_plus,PrevalenceAasu,PrevalenceAfao,PrevalenceAfono,PrevalenceAgugulu,PrevalenceAlao,PrevalenceAlega,PrevalenceAlofau,PrevalenceAmaluia,PrevalenceAmanave,PrevalenceAmaua,PrevalenceAmouli,PrevalenceAnua,PrevalenceAoa,PrevalenceAoloau,PrevalenceAsili,PrevalenceAtuu,PrevalenceAua,PrevalenceAuasi,PrevalenceAumi,PrevalenceAunuu,PrevalenceAuto,PrevalenceAvaio,PrevalenceFagaalu,PrevalenceFagaitua,PrevalenceFagalii,PrevalenceFagamalo,PrevalenceFaganeanea,PrevalenceFagasa,PrevalenceFagatogo,PrevalenceFailolo,PrevalenceFaleniu,PrevalenceFatumafuti,PrevalenceFutiga,PrevalenceIliili,PrevalenceLaulii,PrevalenceLeloaloa,PrevalenceLeone,PrevalenceMalaeimi,PrevalenceMalaeloa/Aitulagi,PrevalenceMalaeloa/Ituau,PrevalenceMaloata,PrevalenceMapusagafou,PrevalenceMasausi,PrevalenceMasefau,PrevalenceMatuu,PrevalenceMesepa,PrevalenceNua,PrevalenceNuuuli,PrevalenceOnenoa,PrevalencePagai,PrevalencePago,PrevalencePavaiai,PrevalencePoloa,PrevalenceSailele,PrevalenceSeetaga,PrevalenceTafuna,PrevalenceTaputimu,PrevalenceTula,PrevalenceUtulei,PrevalenceUtumea East,PrevalenceUtumea West,PrevalenceVailoatai,PrevalenceVaitogi,PrevalenceVatia,Prev_AntigenAasu,Prev_AntigenAfao,Prev_AntigenAfono,Prev_AntigenAgugulu,Prev_AntigenAlao,Prev_AntigenAlega,Prev_AntigenAlofau,Prev_AntigenAmaluia,Prev_AntigenAmanave,Prev_AntigenAmaua,Prev_AntigenAmouli,Prev_AntigenAnua,Prev_AntigenAoa,Prev_AntigenAoloau,Prev_AntigenAsili,Prev_AntigenAtuu,Prev_AntigenAua,Prev_AntigenAuasi,Prev_AntigenAumi,Prev_AntigenAunuu,Prev_AntigenAuto,Prev_AntigenAvaio,Prev_AntigenFagaalu,Prev_AntigenFagaitua,Prev_AntigenFagalii,Prev_AntigenFagamalo,Prev_AntigenFaganeanea,Prev_AntigenFagasa,Prev_AntigenFagatogo,Prev_AntigenFailolo,Prev_AntigenFaleniu,Prev_AntigenFatumafuti,Prev_AntigenFutiga,Prev_AntigenIliili,Prev_AntigenLaulii,Prev_AntigenLeloaloa,Prev_AntigenLeone,Prev_AntigenMalaeimi,Prev_AntigenMalaeloa/Aitulagi,Prev_AntigenMalaeloa/Ituau,Prev_AntigenMaloata,Prev_AntigenMapusagafou,Prev_AntigenMasausi,Prev_AntigenMasefau,Prev_AntigenMatuu,Prev_AntigenMesepa,Prev_AntigenNua,Prev_AntigenNuuuli,Prev_AntigenOnenoa,Prev_AntigenPagai,Prev_AntigenPago,Prev_AntigenPavaiai,Prev_AntigenPoloa,Prev_AntigenSailele,Prev_AntigenSeetaga,Prev_AntigenTafuna,Prev_AntigenTaputimu,Prev_AntigenTula,Prev_AntigenUtulei,Prev_AntigenUtumea East,Prev_AntigenUtumea West,Prev_AntigenVailoatai,Prev_AntigenVaitogi,Prev_AntigenVatia,Seed
3,2011,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53987,2518,6130,6091,12606,12154,7375,6704,6724,4740,2398,1181,105,238,0,15,21,5,48,42,50,39,27,19,5,3,1254,2,72,128,28,253,235,228,224,158,88,33,7,0.0127932,0,0.00589391,0,0.00206186,0,0.00155763,0,0.0150376,0,0.00328947,0,0.00243309,0.00160514,0,0.00569801,0.00392349,0,0,0.00446429,0.0117188,0.0212766,0.00438596,0.00227273,0.0352941,0,0.0204082,0.00352113,0.0075275,0,0.00570539,0,0,0.00284181,0.00341686,0.00700935,0.00222505,0.0086881,0.00140647,0.00181818,0,0.00720721,0.030303,0.0101266,0.00248139,0,0.00675676,0.00355601,0.00719424,0,0.00460594,0.00381356,0,0,0.00320513,0.00417141,0.00588928,0.00249377,0.0014771,0,0,0.00281889,0.00778412,0.00315457,0.0319829,0.0222222,0.0294695,0.02,0.0103093,0.0178571,0.0124611,0.037037,0.037594,0.00552486,0.0175439,0,0.0206813,0.011236,0.0226244,0.014245,0.0201079,0.00917431,0.0252525,0.00892857,0.0351562,0.0212766,0.0285088,0.0431818,0.215686,0,0.0408163,0.0187793,0.0231616,0.00925926,0.0264523,0.00877193,0.0219479,0.024629,0.0193622,0.0186916,0.020979,0.0278019,0.021097,0.0181818,0,0.027027,0.0606061,0.0303797,0.0198511,0.0194805,0.027027,0.020066,0.0359712,0.00833333,0.0248209,0.0228814,0.03,0,0.00641026,0.0188345,0.0294464,0.0299252,0.0236337,0,0.0181818,0.0204369,0.0300986,0.0205047,3142537620
3,2012,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53750,2456,6038,5858,12462,11911,7718,6456,6565,4835,2489,1114,200,306,5,15,17,8,51,56,55,59,39,25,9,4,1522,15,65,100,44,255,316,269,263,212,106,46,11,0.0136054,0,0.00590551,0,0.00414079,0,0.00315956,0,0.0136519,0,0.00111732,0,0.00244499,0.00155763,0,0.00842697,0.00707786,0,0,0.0045977,0.0117647,0.02,0.00556793,0.00236967,0.0433071,0.0166667,0.0140845,0.00468933,0.00824985,0,0.00673575,0,0,0.00327869,0.00352941,0.0121655,0.00280112,0.00951557,0,0.0019685,0,0.0112945,0.0344828,0.0118203,0.00241546,0,0.00649351,0.00561081,0.00757576,0,0.00598024,0.00545073,0,0,0,0.00561517,0.00856793,0.00248756,0.0058651,0,0,0.00214286,0.0110759,0.00933126,0.0521542,0.0232558,0.0295276,0.0166667,0.0124224,0.0166667,0.0173776,0.0352941,0.0477816,0.00591716,0.0145251,0,0.0232274,0.017134,0.0236967,0.0168539,0.0298281,0.00892857,0.0241546,0.016092,0.0431373,0.06,0.0300668,0.042654,0.169291,0.0333333,0.0422535,0.0293083,0.0329994,0.018018,0.0326425,0.0176991,0.02213,0.0278689,0.0223529,0.0413625,0.0202303,0.0363322,0.0160819,0.019685,0,0.0390964,0.0804598,0.035461,0.0193237,0.0269058,0.025974,0.027799,0.030303,0.00775194,0.0293812,0.0268344,0.0246305,0,0.0133779,0.0264537,0.0342717,0.0223881,0.0234604,0,0.0178571,0.0192857,0.0385021,0.0419907,3142537620
3,2013,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,53263,2370,5949,5658,12113,11568,8150,6235,6368,4902,2590,1081,256,448,6,14,21,15,54,92,76,90,59,41,13,8,1956,22,63,115,73,242,439,355,340,263,157,63,24,0.016092,0,0.010142,0,0.0124224,0,0.00321027,0,0.0230263,0,0.00112994,0,0.00381194,0.0015674,0,0.0113314,0.0104167,0,0,0.0110132,0.0198413,0.0208333,0.00796359,0.00952381,0.0583333,0.05,0.0197368,0.0045819,0.0131737,0,0.00794071,0,0,0.00492773,0.00595238,0.0171149,0.00491099,0.0114943,0,0.00589391,0,0.0131349,0.0260417,0.0141844,0.00478469,0,0.00649351,0.00765501,0.015748,0,0.0082403,0.00891341,0,0,0.00353357,0.00869565,0.0100503,0.00728155,0.00759878,0,0,0.00296077,0.0206186,0.0126183,0.0689655,0.00609756,0.0466531,0.0166667,0.0289855,0.016129,0.0208668,0.0285714,0.0657895,0.0127389,0.0146893,0,0.0241423,0.015674,0.0195122,0.0283286,0.046875,0.0173913,0.0236967,0.0220264,0.0753968,0.0625,0.039818,0.0452381,0.1875,0.133333,0.0723684,0.0332188,0.0407186,0.0178571,0.0386448,0.0169492,0.0169014,0.0312089,0.0321429,0.0562347,0.0230203,0.0557029,0.0136364,0.0235756,0,0.0551664,0.0989583,0.0567376,0.0215311,0.0205011,0.0324675,0.0372544,0.0551181,0.00961538,0.0393408,0.0382003,0.0283019,0,0.0141343,0.036646,0.0414573,0.0315534,0.0273556,0,0,0.0214656,0.0569723,0.0457413,3142537620
3,2014,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,52825,2337,5813,5589,11883,11312,8461,6044,6187,4897,2671,1058,312,658,12,23,27,25,64,149,110,131,87,63,21,8,2572,47,86,157,113,300,566,468,445,358,213,80,29,0.0191847,0,0.0143443,0,0.0152838,0,0.00323102,0,0.0294118,0,0.00340136,0,0.00524934,0.0015528,0,0.014881,0.0149333,0.00833333,0.00444444,0.0131868,0.0416667,0.0208333,0.0113379,0.0253807,0.0847458,0.0666667,0.0392157,0.00468933,0.0182371,0,0.0128205,0.00847458,0,0.00792341,0.0121212,0.0274725,0.00560748,0.0146174,0.00150376,0.00598802,0,0.0200523,0.046875,0.0140515,0.00472813,0,0,0.0132215,0.00787402,0,0.0130077,0.0126904,0,0,0.00334448,0.0126014,0.0151707,0.00483092,0.00950872,0,0,0.00378215,0.032348,0.0250417,0.0839329,0.00581395,0.0635246,0.0181818,0.0414847,0.0142857,0.0242326,0.0114286,0.0751634,0.00657895,0.0181406,0,0.0314961,0.0186335,0.0146341,0.0357143,0.0656,0.0416667,0.0177778,0.0351648,0.113636,0.0625,0.0498866,0.0659898,0.237288,0.216667,0.0784314,0.0363423,0.0516717,0.0116279,0.0507479,0.0338983,0.0185449,0.039617,0.0448485,0.0906593,0.0305296,0.0662081,0.0180451,0.0279441,0,0.0723627,0.119792,0.058548,0.0165485,0.0197368,0.0431655,0.0531401,0.0551181,0.00980392,0.0536236,0.0503384,0.0285714,0,0.0200669,0.0515284,0.0632111,0.0338164,0.0380349,0,0.0172414,0.0234493,0.0842164,0.0617696,3142537620
3,2015,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.799656,0.002,0.00041,A,0,26,52305,2283,5683,5490,11559,11036,8791,5848,5996,4945,2747,1046,337,926,16,38,41,39,92,207,143,164,130,103,34,14,3405,74,140,204,181,402,769,576,563,472,303,104,35,0.0248139,0,0.01222,0,0.0276596,0,0.00630915,0.00591716,0.0339506,0,0.00577367,0,0.00810811,0.00958466,0,0.0234604,0.0224839,0.0168067,0.00854701,0.0194384,0.0565371,0.0196078,0.0186263,0.0345745,0.133065,0.0819672,0.0268456,0.00706714,0.026087,0,0.0182894,0.00847458,0.00141243,0.0144054,0.0134639,0.0309859,0.00604903,0.0171326,0.0046225,0.00625,0,0.0319516,0.046875,0.0139535,0.00938967,0.00234742,0,0.0201788,0.015873,0.0106383,0.0189394,0.0170285,0,0,0.00645161,0.0172263,0.0315789,0.00767263,0.0126582,0,0.0333333,0.00607903,0.0365088,0.0367893,0.0992556,0,0.0733198,0.0178571,0.0638298,0.0138889,0.0362776,0.0118343,0.114198,0.0214286,0.0242494,0,0.0418919,0.0335463,0.019802,0.0645161,0.0861884,0.0588235,0.025641,0.0539957,0.159011,0.0588235,0.0686845,0.12766,0.302419,0.295082,0.107383,0.0400471,0.0782609,0.0131579,0.0661646,0.0338983,0.0211864,0.0515913,0.0636475,0.121127,0.0391595,0.0784491,0.0308166,0.0375,0,0.0932642,0.145833,0.0697674,0.0305164,0.0375587,0.0277778,0.0692209,0.0634921,0.0212766,0.0803571,0.0591741,0.0180995,0,0.0354839,0.0691549,0.0855263,0.0511509,0.0522152,0,0.05,0.0326748,0.0981175,0.0819398,3142537620
3,2016,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.799545,0.002,0.00041,A,0,26,51857,2200,5532,5394,11323,10795,8952,5710,5850,4927,2878,1056,366,262,1,8,14,11,27,70,42,49,28,21,11,3,2546,42,143,156,147,314,607,425,393,340,219,78,23,0.00925926,0,0.00618557,0,0.00622407,0,0.00165563,0,0.0120482,0.00699301,0,0,0.00282486,0.00323625,0,0.00549451,0.00607735,0,0,0.00852878,0.0137931,0,0.00468933,0.00771208,0.0329218,0,0,0.0047619,0.00312305,0,0.00773054,0,0,0.00477979,0.00493827,0.0112045,0.00229208,0.00359389,0,0,0,0.00671704,0.0298507,0.00675676,0.00483092,0,0,0.00543197,0.0145985,0,0.00608912,0.00253271,0,0,0,0.00442031,0.0115237,0.00242718,0.0031348,0,0.0491803,0.0023622,0.0125285,0.00838926,0.0717593,0,0.0515464,0.0212766,0.0560166,0.0142857,0.0298013,0,0.0843373,0.020979,0.0178147,0,0.0310734,0.0307443,0.0203046,0.0357143,0.0596685,0.0578512,0.0161943,0.0447761,0.103448,0.0327869,0.0468933,0.0951157,0.218107,0.15625,0.070922,0.0380952,0.0599625,0,0.0502485,0.0178571,0.0171429,0.039604,0.0469136,0.0980392,0.0291421,0.0584007,0.0236967,0.0275424,0,0.0671704,0.109453,0.045045,0.0362319,0.0208817,0.028169,0.0543197,0.0510949,0,0.0631055,0.0409455,0.00877193,0,0.025974,0.0501389,0.0768246,0.0315534,0.0501567,0.0357143,0.0655738,0.0267717,0.0734624,0.0687919,3142537620
3,2017,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.800747,0.002,0.00041,A,0,26,51377,2167,5380,5311,11087,10570,9128,5543,5660,4980,2922,1088,399,70,0,1,4,1,9,18,12,13,8,6,3,0,1562,23,68,79,68,166,400,240,276,209,136,51,16,0.00468384,0,0,0,0,0,0,0,0.00306748,0,0,0,0,0.00151057,0,0,0.0011383,0,0,0,0.0034965,0,0.00238949,0,0.0127119,0,0,0.00246002,0.00062422,0,0.00333519,0,0,0.00310773,0.00127065,0,0,0.00187266,0,0,0,0.00329489,0.00497512,0.00223714,0,0,0,0.00103252,0,0,0.00139392,0.00128096,0,0,0,0.00101304,0.00531208,0,0,0,0,0,0.0034642,0.0018018,0.0421546,0,0.026749,0,0.0414847,0.0151515,0.0245098,0,0.0276074,0.0142857,0.0102041,0,0.00853485,0.0166163,0.00518135,0.0248619,0.0369949,0.0166667,0,0.0223714,0.0769231,0.015873,0.0346476,0.0645995,0.131356,0.078125,0.0140845,0.0295203,0.036829,0,0.0333519,0,0.00720461,0.0269337,0.0228717,0.0599455,0.016804,0.0252809,0.0146104,0.00875274,0,0.0469522,0.0597015,0.0313199,0.0215827,0.011236,0.0130719,0.0317501,0.0352113,0.0102041,0.0412601,0.0269001,0.0178571,0,0.0127389,0.0307712,0.059761,0.0292683,0.0268139,0.0526316,0.0181818,0.0191693,0.0484988,0.0468468,3142537620
3,2018,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.801015,0.002,0.00041,A,0,26,50833,2255,5232,5207,10772,10345,9308,5412,5455,4998,2966,1167,410,24,0,0,1,1,4,7,3,7,0,2,0,0,892,9,32,50,30,94,241,130,147,131,80,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571102,0,0,0,0,0,0,0,0,0,0,0.00123762,0,0,0.0033241,0,0,0.00140203,0,0,0,0.000962464,0,0,0,0.000829876,0,0,0,0,0,0.00105319,0,0,0.000283849,0,0,0,0,0.0002531,0.00136054,0,0,0,0,0,0.0011655,0,0.0257611,0,0.0101215,0,0.0263692,0,0.0168919,0,0.0291262,0.00689655,0.00394737,0,0.00142857,0.00913242,0.00502513,0.0175439,0.0228441,0.0241935,0,0.01566,0.0487805,0,0.0178147,0.0446194,0.0646552,0.0606061,0,0.0173267,0.0220542,0,0.0216066,0,0.00293686,0.0182264,0.0128866,0.021978,0.00941493,0.0134745,0.00645161,0.00228311,0,0.0215768,0.0382514,0.0128755,0.00763359,0.00689655,0.0126582,0.021327,0.015625,0.0104167,0.0249787,0.0131004,0,0,0.00993377,0.0179701,0.0380952,0.0157068,0.00810373,0,0.0172414,0.00963855,0.0273893,0.0205224,3142537620
3,2019,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0.800967,0.002,0.00041,A,0,26,50238,2171,5128,5049,10484,10091,9421,5346,5300,4945,3005,1232,414,7,1,0,0,1,0,1,1,3,0,1,0,0,458,4,19,26,15,52,108,66,88,74,39,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011325,0,0,0,0,0,0,0,0,0,0,0,0,0.00215054,0,0,0,0.000258198,0,0,0,0,0,0,0,0.000128502,0,0,0,0,0,0,0.00119689,0,0.0163934,0,0.00831601,0,0.00761905,0,0.010327,0,0.00673401,0,0.00408719,0,0.00144509,0,0,0.0058651,0.0103746,0.0183486,0,0.0111359,0.0207612,0,0.00829384,0.0360111,0.0488889,0.0147059,0,0.00869565,0.0163185,0,0.00906002,0,0.00294985,0.009487,0.008,0.0115607,0.00271463,0.00609137,0.00327869,0.00225734,0,0.0148392,0.0113636,0.00860215,0.00511509,0.00229358,0,0.0108443,0.0175439,0,0.0132704,0.0078329,0,0,0,0.00848111,0.0218878,0.0129534,0.00162075,0,0.0196078,0.00656276,0.0137642,0.0153551,3142537620
3,2020,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,49680,2052,5134,4953,10174,9889,9418,5370,5154,4913,3079,1253,430,5,0,0,0,0,0,2,0,2,1,0,0,0,206,0,5,7,3,16,45,33,47,37,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389004,0,0,0,0,0,0,0.000607903,0,0.00943396,0,0.00608519,0,0.00594059,0,0.00166389,0,0.00613497,0,0.00421348,0,0,0,0,0.00302115,0.00402068,0,0,0.0045977,0.0107527,0,0.00239234,0.00821918,0.021645,0,0,0.00252207,0.00727032,0,0.0030303,0,0,0.00501074,0.00404313,0.00837989,0.00101729,0.0031679,0.00165563,0,0,0.00497925,0.00617284,0.00444444,0.00520833,0,0,0.00470219,0.00862069,0,0.00719856,0.00214225,0,0,0,0.00453838,0.00864553,0.00263158,0.00168919,0,0,0.00248139,0.00729483,0.00954198,3142537620
3,2021,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,49115,1985,4981,4812,9873,9620,9308,5574,4986,4841,3155,1305,453,7,0,0,1,0,1,2,0,3,1,0,0,0,128,0,1,7,2,9,22,22,32,19,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431034,0,0,0,0,0,0,0,0,0,0,0,0.000344353,0,0,0,0,0,0,0,0,0,0,0.000261986,0,0,0,0,0,0,0,0.000396458,0,0,0,0,0,0,0.000636943,0,0.00484262,0,0.00414079,0,0,0,0,0,0.00304878,0,0.002849,0,0,0,0,0.00303951,0.00286369,0,0,0,0.00746269,0,0.00253485,0.00533333,0.0172414,0,0,0.00374065,0.00531561,0,0.00183038,0,0,0.00364033,0.00268097,0.00872093,0.000688705,0.00215983,0,0,0,0.00500835,0,0.00221729,0,0,0,0.00288184,0.00854701,0,0.00305623,0.00126636,0,0,0,0.00303951,0.00298954,0.00262467,0.00170068,0,0,0.00082713,0.00700637,0.0018797,3142537620
3,2022,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,48505,1905,4941,4676,9470,9542,9100,5859,4759,4741,3242,1331,461,7,0,0,1,0,1,1,1,3,1,0,0,0,85,1,0,4,1,5,17,16,24,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263713,0,0,0,0,0,0,0,0.000669703,0,0,0,0,0,0,0,0,0.00486618,0,0,0,0,0,0,0,0.00299401,0,0.0014245,0,0,0,0,0.00303951,0.00116891,0,0,0,0.00766284,0,0.00132275,0.00273224,0.0189573,0,0,0.00380711,0.00205479,0,0.00243013,0,0,0.00112486,0,0.00316456,0.00101044,0.00224972,0,0,0,0.00330579,0,0.0021978,0,0,0,0.0021097,0.00854701,0,0.00185701,0.000432526,0,0,0,0.00241093,0.00146628,0,0.00174216,0,0,0,0.00589391,0.00192308,3142537620
3,2023,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,47940,1907,4795,4577,9205,9330,8849,6208,4580,4613,3291,1379,485,10,0,0,0,0,1,1,2,5,1,0,0,0,73,0,0,4,0,7,9,14,19,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266738,0,0,0,0,0,0,0,0.000807972,0,0,0,0,0,0,0.000658328,0,0.00239234,0,0,0,0,0,0,0,0.00307692,0,0,0,0,0,0,0,0.00117578,0,0,0,0.00411523,0,0,0.0028169,0.0285714,0,0,0.00373599,0.00213068,0,0.00185989,0,0,0.000759301,0,0,0.00101146,0.00113122,0,0,0,0.00167364,0,0.00214133,0,0,0,0.00160043,0,0,0.000962464,0,0,0,0,0.00363587,0.0014556,0,0.00177936,0,0,0,0.00329164,0,3142537620
3,2024,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,47365,1824,4706,4473,8919,9131,8573,6513,4457,4496,3319,1455,502,9,0,0,0,0,1,2,1,2,2,1,0,0,76,1,1,3,2,6,11,13,16,16,9,3,0,0,0,0,0,0.00205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081755,0,0,0,0,0,0,0,0,0,0,0,0,0.00205761,0,0,0,0.00271003,0,0,0,0,0,0,0,0.000606796,0,0,0,0,0,0,0,0.0483092,0,0,0.00369458,0.000722022,0,0.00126103,0,0,0,0,0,0.00101249,0,0,0,0,0.00265957,0,0.00420168,0,0,0.00529101,0.00213618,0,0,0.000973394,0,0,0,0,0.00449653,0.00152905,0,0,0,0,0,0.00209059,0,3142537620
3,2025,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,46814,1722,4471,4535,8643,8916,8381,6722,4320,4420,3365,1531,516,14,0,0,1,0,1,4,2,2,2,1,2,0,79,0,2,3,2,5,16,13,15,16,8,4,0,0,0,0,0,0.00221729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538068,0,0,0,0,0,0,0,0.00110543,0.00153139,0,0,0,0,0,0,0,0,0,0,0,0.00443459,0,0.0017301,0,0.00276243,0,0,0,0,0,0,0,0.000618429,0,0,0,0,0,0,0,0.052381,0,0,0.00241546,0,0,0.000642261,0,0,0.000389408,0,0,0.00103022,0,0,0,0,0.00262467,0,0.00417537,0,0,0.00540541,0.00188324,0,0,0.000322269,0,0.00505051,0,0,0.00511262,0.00306279,0,0,0,0,0,0.00144613,0,3142537620
3,2026,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,46198,1675,4361,4399,8291,8731,8254,6921,4215,4281,3392,1581,532,18,0,0,1,0,1,3,4,4,0,4,2,0,95,1,2,4,3,7,11,22,19,15,12,4,2,0,0,0,0,0.00225734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153061,0,0,0,0,0,0,0,0,0.000391696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546001,0,0,0,0,0,0,0,0.00112233,0.00465116,0,0,0,0,0,0,0,0,0,0,0,0.0112867,0,0.00178253,0,0.00265957,0,0,0,0,0,0.00571429,0,0.00123381,0,0,0,0,0,0,0,0.0561224,0,0,0.00122549,0,0,0.00129116,0,0,0.000391696,0,0,0.000344709,0,0,0,0,0.00265252,0,0.00213675,0,0,0.00515464,0.003549,0,0,0.000650407,0,0.00487805,0,0,0.00561167,0.00930233,0,0,0,0,0,0.00146306,0,3142537620
3,2027,0.8,0.5,0.33,0.17,1,0.5,2,0.5,0.46,0.04,3,0.5,5,2015,5,1,N,W,2021,5,1,10,0.6,0.7,N,0,0.002,0.00041,A,0,26,45581,1644,4151,4369,8004,8541,8111,7076,4130,4175,3412,1591,541,25,0,0,1,0,1,3,5,5,3,5,2,1,111,1,3,4,3,8,19,23,17,17,17,5,2,0,0,0,0,0.00222222,0,0,0,0,0,0,0,0,0,0.00568182,0,0,0,0,0,0,0,0,0,0.0326087,0,0,0,0,0,0,0,0,0.000393701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000834725,0,0,0,0,0,0,0,0.00126886,0.00608828,0,0,0,0,0,0,0,0,0,0.00238095,0,0.0133333,0,0.00191205,0,0.00276243,0,0,0,0,0,0.00568182,0,0.00123916,0,0,0,0,0,0,0,0.0652174,0,0,0.00125471,0,0.0117647,0.00130124,0,0,0.0011811,0,0,0,0,0,0,0,0.0026362,0,0.00218341,0,0,0.00529101,0.00445186,0,0,0,0,0.0102564,0,0,0.00648527,0.0136986,0,0,0,0,0,0.00150038,0,3142537620
